designation,HD,HIP,ra,declination,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,Mg,Mg_error,MRp,MRp_error,Bp_minus_Rp
Gaia DR3 5860131207828395648,\N,\N,186.675,-66.2059426146946,64.9877852204088,0.014953448,185.9735,-33.76604767318161,-182.88245979928865,0.9431779,13.9216,14.069917,13.649583,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.985758682454602,0.0004996477449124,12.7137416824546,0.0004996477449124,0.420334
Gaia DR3 1022780838739029120,\N,\N,138.976,53.41831058432857,97.34496900005604,0.021751553,1561.2532,-1086.3884251564093,-1121.2811854569422,0.9205537,13.782189,13.928776,13.513198,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.723756555758204,0.0004852114955182,13.454765555758204,0.0004852114955182,0.415578
Gaia DR3 984190381489031424,\N,\N,118.363,52.49093986155923,45.82872628282615,0.037203718,270.14374,-88.33564266624988,-255.29287901792463,1.0747614,15.53299,15.676817,15.270317,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.838678935359097,0.0017627996993976,13.576005935359092,0.0017627996993976,0.4065
Gaia DR3 1425909733315616000,\N,\N,250.237,53.685075007864384,49.650091057029,0.020746969,224.78667,-119.42455624364048,-190.43848888474972,1.0130764,14.962391,15.1047,14.698735,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.441991246586907,0.0009073794715703,13.178335246586906,0.0009073794715703,0.405965
Gaia DR3 4235280071072332672,\N,\N,299.12,-1.045547362957428,86.46580129657241,0.016304245,830.8864,-437.7592092098966,-706.2146390855088,1.041223,13.591183,13.732834,13.337776,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.275404852643687,0.0004094592088925,13.021997852643688,0.0004094592088925,0.395058
Gaia DR3 2589304876450784128,\N,\N,24.7368,15.461345494757044,44.08941717250549,0.028865863,102.80471,-34.91989775088651,-96.69233997338328,0.987162,14.8484955,14.984885,14.600167,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.070167289160215,0.0014216888781311,12.821838789160216,0.0014216888781311,0.384718
Gaia DR3 5903884280152869632,\N,\N,228.629,-46.4321073254563,44.27070083208887,0.030293226,544.6178,-544.2886268648215,-18.9330279384412,1.0128559,15.042947,15.1659,14.807512,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.273528985893762,0.0014858792267737,13.03809398589376,0.0014858792267737,0.358388
Gaia DR3 2552121179905893888,\N,\N,15.9595,5.0761873722871,45.41923058886876,0.08600779,399.8436,325.9296578353961,231.6133932938444,4.502827,13.937676,14.062895,13.705843,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.223874864539797,0.0041119975791064,11.992041864539798,0.0041119975791064,0.357052
Gaia DR3 5717278911884258176,\N,\N,115.092,-17.41606611553706,109.34396565048812,0.018100515,1261.3412,1138.6898923486433,-542.5559019694444,1.022184,12.970207,13.089419,12.747707,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.164181103443166,0.0003594598846463,12.941681103443166,0.0003594598846463,0.341712
Gaia DR3 6808651507904773888,\N,\N,313.07,-22.10863862165755,49.20839088380336,0.032270093,145.20839,4.18804509923444,145.14797881280373,0.9237362,14.935269,15.044355,14.719013,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.395464819103475,0.0014240178430666,13.179208819103476,0.0014240178430666,0.325342
Gaia DR3 2486388560866377856,\N,\N,33.118,-8.071714161484985,59.75689361890807,0.020285225,756.2255,-609.2418829042277,-447.9970174224224,0.97504884,13.719021,13.798068,13.483285,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.60096106592163,0.0007371334992942,12.365225065921628,0.0007371334992942,0.314783
Gaia DR3 1921351390779081600,\N,\N,358.736,40.45584923580282,45.28594096552742,0.02269904,570.2341,209.7410169774265,-530.2599455111763,1.0380458,14.852538,14.959427,14.647421,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.13235498039948,0.0010884248435498,12.927237980399482,0.0010884248435498,0.312006
Gaia DR3 4994877094997259264,\N,\N,0.548424,-43.16843961826971,120.01426997667464,0.021522488,921.2419,613.7852695338222,-686.9892403643487,1.1379193,12.895188,13.002297,12.692817,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.29135243872442,0.0003894161034869,13.08898143872442,0.0003894161034869,0.30948
Gaia DR3 5929529014509678720,\N,\N,251.854,-54.71165849827242,45.19750017005106,0.024311498,297.04062,-114.41995992919634,-274.118958392335,0.9614975,14.940923,15.04202,14.744895,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.216495075342817,0.0011680237188738,13.020467075342816,0.0011680237188738,0.297125
Gaia DR3 3489719481290397696,\N,\N,181.361,-23.552365030827776,95.90170123713744,0.018155761,230.38557,41.81855208513012,226.55843526184685,0.99725527,12.738089,12.842916,12.548251,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.64722055677865,0.0004110952574114,12.457382556778652,0.0004110952574114,0.294665
Gaia DR3 5060587895604134400,\N,\N,52.2069,-27.31502225447108,43.52575640063314,0.027590504,813.47327,721.3377783957164,376.0459508402679,1.7151587,13.587359,13.685072,13.403924,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.781090635623087,0.0013764729479657,11.597655635623088,0.0013764729479657,0.281148
Gaia DR3 518201792978858880,\N,\N,27.9654,64.43036727635183,57.79924585467076,0.015964454,301.94437,224.8062116354704,-201.57519884228523,1.0220431,13.947424,14.041717,13.770598,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.757034859637963,0.0005997720517445,12.580208859637963,0.0005997720517445,0.271119
Gaia DR3 3618657732410663808,\N,\N,208.316,-9.277531063390487,50.7380729734288,0.023519935,502.60593,352.186175943227,-358.57720650848137,1.0008271,14.549411,14.643055,14.3780985,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.076080843705384,0.0010065990013288,12.904768343705385,0.0010065990013288,0.2649565
Gaia DR3 2667464656943675392,\N,\N,325.85,-6.997071914855176,55.09641571877749,0.026583664,92.36532,-11.411789490163704,-91.6576399012298,1.0177844,14.52392,14.614146,14.353296,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.229536734350706,0.0010477214651132,13.058912734350706,0.0010477214651132,0.26085
Gaia DR3 6358158435541361792,\N,\N,331.078,-75.22357716864207,52.55356615073231,0.020893855,532.8957,-527.7139395639168,74.13358707274458,1.029275,14.988537,15.080794,14.820726,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.591547957390864,0.0008633178559431,13.423736957390863,0.0008633178559431,0.260068
Gaia DR3 1792830060723673472,\N,\N,325.67,20.99659168768397,90.54537622087194,0.016760439,687.36774,-224.66717097233516,-649.6145288326695,1.064876,13.174672,13.252464,13.018805,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.959003387936626,0.0004019512955215,12.803136387936624,0.0004019512955215,0.233659
Gaia DR3 332820971434386432,\N,\N,34.0672,39.85662887644623,49.19713714376149,0.02462479,185.81158,-158.65049231775384,-96.72623686373964,1.0232881,14.535849,14.616515,14.385696,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.99554815623095,0.0010868936618084,12.84539515623095,0.0010868936618084,0.230819
Gaia DR3 5639391810273308416,\N,\N,130.38,-32.93649496565008,117.3961254185898,0.020453347,1713.9143,-1061.1577359974767,1345.8999285681691,1.3352805,11.822395,11.900727,11.670317,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.17066381773114,0.0003783249147604,12.01858581773114,0.0003783249147604,0.23041
Gaia DR3 4458207634145130368,\N,\N,242.857,13.369230871170126,44.91266293097439,0.030715879,544.33044,13.548796833909272,-544.1617794422438,1.0662022,15.072098,15.152491,14.923706,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.333942028591474,0.0014850754737896,13.185550028591472,0.0014850754737896,0.228785
Gaia DR3 4565048312887877888,\N,\N,254.291,21.444299762560085,47.63472232582776,0.015451988,574.3365,24.790804663642994,-573.8012251775307,0.9938239,14.079671,14.1596365,13.933527,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.469289189773695,0.0007043930383714,12.323145189773696,0.0007043930383714,0.2261095
Gaia DR3 6158704208764041472,\N,\N,191.187,-35.129912717575166,44.98155365927719,0.024600137,260.7285,-141.32825501947616,-219.10197187243796,0.97256994,14.534018,14.600425,14.395452,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.799190259277289,0.0011875651182737,12.660624259277288,0.0011875651182737,0.204973
Gaia DR3 1331106782752978688,\N,\N,247.101,36.77438726537573,62.9108969334804,0.014343127,895.4447,-494.2303311112189,746.6977920401503,1.0465025,13.783075,13.848143,13.660725,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.776704385270474,0.0004950764748956,12.654354385270471,0.0004950764748956,0.187418
Gaia DR3 2591754107321120896,\N,\N,19.5002,16.16948658683004,59.66056792053775,0.019499337,650.8523,-17.203312745153305,-650.62488307205,1.0103896,13.782736,13.830946,13.673626,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.661172915896376,0.0007097195900556,12.552062915896377,0.0007097195900556,0.15732
Gaia DR3 6348672845649310464,\N,\N,318.328,-81.8219328385306,61.808662503533576,0.015287907,462.76532,264.138915158166,-379.97679350220767,1.0396963,13.605912,13.664463,13.510103,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.561158729314922,0.0005370973514402,12.465349729314925,0.0005370973514402,0.15436
Gaia DR3 2836609093355562496,\N,\N,342.276,22.60915122984419,56.08437039953461,0.03177679,526.0297,522.6479776081811,59.55113114219469,1.2336329,14.370399,14.416492,14.301015,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.114608244340696,0.0012303326156688,13.045224244340698,0.0012303326156688,0.115477
Gaia DR3 4139531467491239680,\N,\N,257.863,-14.799464554119217,44.0851697476335,0.02478484,390.11124,278.0833214692413,-273.5990449449616,0.9862964,14.253446,14.283638,14.179009,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.474908586798168,0.0012208096784629,12.400471586798169,0.0012208096784629,0.104629
Gaia DR3 6009537829925128064,140901B,\N,236.873,-37.919946060994015,65.68911952047122,0.025664976,472.48404,-423.69230665691146,-209.1076325914111,1.0162301,13.000808,13.035923,12.931354,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.088275203693833,0.0008484021481409,12.01882120369383,0.0008484021481409,0.104569
Gaia DR3 6797171060323993728,\N,\N,305.106,-30.454499720553063,57.27289689365631,0.02108817,120.60204,-71.99896976151112,-96.75226994086086,1.0225455,13.596937,13.626402,13.528521,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.386682752576537,0.0007995471483948,12.318266752576536,0.0007995471483948,0.097881
Gaia DR3 2439184705619919488,\N,\N,354.712,-7.688979888107045,53.58088711025224,0.01703276,38.63585,31.54860991860616,-22.30278306036313,0.9924319,13.2930565,13.325801,13.257438,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.938105998572414,0.0006902866234304,11.902487498572416,0.0006902866234304,0.068363
Gaia DR3 5274517467840296832,\N,\N,121.728,-66.30592364850563,51.997041070084805,0.014122055,442.82077,335.51877150655275,-288.9937734961025,1.0345501,13.664935,13.681557,13.616167,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.244828152453124,0.0005897576654563,12.196060152453123,0.0005897576654563,0.06539
Gaia DR3 418491412783587200,\N,\N,10.3443,55.83534173027835,43.65935569250702,0.021755258,324.16254,316.4948482298401,-70.08824803567146,1.1266102,13.998035,14.009648,13.946325,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.198421611371607,0.0010820348965197,12.146711611371607,0.0010820348965197,0.063323
Gaia DR3 6127333286605955072,\N,\N,189.704,-49.80039008826743,67.40577870662803,0.01861464,562.0085,-557.1105894645979,-74.0359021238133,0.94868284,13.792915,13.8186245,13.771094,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.93640065128352,0.0005996693306755,12.91457965128352,0.0005996693306755,0.0475305
Gaia DR3 6387649708219253248,218572B,\N,347.596,-68.83856316661112,47.4605098981335,0.015364289,327.237,65.12469662340439,320.69117339319365,0.9737568,13.571223,13.576301,13.537979,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.952884999026928,0.0007029661268376,11.919640999026928,0.0007029661268376,0.038322
Gaia DR3 2660358032257156736,\N,\N,352.197,5.247213099043008,57.06200120818389,0.025052086,479.32452,-398.2458353978592,-266.7438097305465,1.0876044,13.062395,13.083748,13.053472,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.844129993144982,0.0009533475148639,11.835206993144984,0.0009533475148639,0.030276
Gaia DR3 5961193055261256320,\N,\N,265.955,-39.14032929528653,46.82772837534591,0.024407944,124.96047,-115.3637350221057,48.02424796402295,0.9562717,13.534804,13.557636,13.533496,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.887319452803116,0.0011318332878316,11.886011452803114,0.0011318332878316,0.02414
Gaia DR3 2025389380082340992,\N,\N,294.31,27.721965844082483,54.77671608585927,0.015628505,440.1192,439.5953593827437,21.466883145675453,0.9001035,13.061289,13.067916,13.080344,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.754268961738298,0.0006195491580252,11.7733239617383,0.0006195491580252,-0.012428
Gaia DR3 5772718006135360128,\N,\N,218.277,-81.33899067922196,47.87776291302787,0.014489068,419.47406,-154.79779823832786,-389.8668082557927,1.0153617,13.424203,13.428743,13.450681,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.82487224906189,0.0006571445791907,11.851350249061891,0.0006571445791907,-0.021938
Gaia DR3 2262849634963004416,\N,\N,285.044,70.66652753906988,77.66955060572354,0.01612259,512.38605,85.81000044681244,505.1496152246337,1.015927,13.245591,13.231423,13.254209,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.6968449617184,0.0004507527027621,12.705462961718398,0.0004507527027621,-0.022786
Gaia DR3 4906743988126708992,\N,\N,9.0952,-59.923768761905706,43.618785396007375,0.018871129,279.6759,250.8417341380384,123.68117521338566,1.1047739,14.149183,14.124718,14.228513,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.347550840468806,0.0009394607883868,12.426880840468804,0.0009394607883868,-0.103795
Gaia DR3 1871118140493076224,\N,\N,312.279,37.47122796548486,56.86464999528999,0.019170428,219.61206,162.1213259095209,148.14226344816902,0.9995329,13.035794,13.005794,13.128798,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.810005851932518,0.0007320551003324,11.903009851932518,0.0007320551003324,-0.123004
Gaia DR3 4678664766393827328,27442B,\N,64.1248,-59.2999969870809,54.57521166121942,0.03179975,181.06075,-44.73425879062593,-175.44754438243234,1.2119178,12.480649,12.423552,12.552513,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.165626143630242,0.0012652683419336,11.237490143630245,0.0012652683419336,-0.128961
Gaia DR3 2176116580055936512,\N,\N,319.734,54.21231528668666,57.764273032111554,0.021591842,211.24655,-85.45007863177405,193.1926180398488,0.90151924,12.393204,12.355269,12.495866,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.201500560414123,0.0008116797614885,11.304162560414122,0.0008116797614885,-0.140597
Gaia DR3 4319908862597055232,\N,\N,290.418,14.677830427187898,50.30760376561511,0.029690132,82.80047,-33.01635009844056,-75.9331184898327,1.0677162,13.018942,12.980378,13.125701,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.527110158269094,0.001281542055918,11.633869158269096,0.001281542055918,-0.145323
Gaia DR3 2274076297221555968,\N,\N,321.741,73.64434474169988,44.99172121775193,0.026173517,319.03564,55.33844769558839,-314.19960289222485,1.0355238,12.887327,12.836005,12.988976,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.152990039963536,0.0012632340994889,11.254639039963536,0.0012632340994889,-0.152971
Gaia DR3 6424566979354709248,\N,\N,311.092,-68.09028006272777,51.09919524779962,0.025467075,291.92215,182.09460204546784,-228.1668060329054,1.1358293,13.339475,13.287881,13.468885,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.881545302807416,0.0010822294759069,12.010955302807416,0.0010822294759069,-0.181004
Gaia DR3 3195919254111315712,26976,\N,63.8308,-7.672952135407352,199.6910732720413,0.05120331,4018.5908,-2236.168749069785,-3338.9552892508973,1.1953526,9.54224,9.481124,9.672128,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.04403325586716,0.0005567929279752,11.17392125586716,0.0005567929279752,-0.191004
Gaia DR3 2140481412496465152,\N,\N,288.203,53.72100623711164,45.10856274327606,0.017943675,198.43974,144.45007011610124,136.06068989862445,1.0437802,13.247144,13.188957,13.390577,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.51843894876629,0.0008637871586554,11.661871948766292,0.0008637871586554,-0.20162
Gaia DR3 2947050466531873024,48915B,\N,101.287,-16.720932526023173,374.489588528761,0.2313347,1024.399,-461.570505530133,-914.5196209016666,2.4190555,8.524133,8.120362,8.398789,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.391331740252705,0.0013413910498387,11.265987740252704,0.0013413910498378,-0.278427
