designation,HIP,HD,ra,declination,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,Mg,Mg_error,MRp,MRp_error,Bp_minus_Rp,Vmag,RAdeg,DEdeg,RAhms,DEdms,Plx,e_Plx,distance_Plx,pmRA,pmDE,BTmag,VTmag,MV,MV_error,MVt,MVt_error,B_minus_V,BT_minus_VT
Gaia DR3 6609167869190786688,HIP 112978,\N,343.198,-28.79640185951427,48.08830944881412,0.01908267,494.90732,-412.097761677916,-274.05964627374976,0.9252007,10.897334,12.08169,9.817504,3365.1653,3284.4114,3458.8035,4.417,4.151,4.6056,-0.6117,-0.9248,-0.347,20.848,20.629,21.9388,9.307531548297227,0.000861695785419,8.227701548297228,0.000861695785419,2.264186,11.82,343.20144081,-28.79451806,22 52 48.35,-28 47 40.3,51.42,2.9,19.4477,-407.77,-277.61,\N,\N,10.37566036153421,0.122597422694775,\N,\N,1.533,\N
Gaia DR3 5067008970494311936,HIP 11439,\N,36.8788,-30.910189897667937,48.098425421442144,0.01959112,454.26334,448.7490650438687,-70.56516539291572,1.3354807,10.080581,11.12989,9.057452,3424.5432,3414.991,3477.4563,4.0986,4.0701,4.2364,-0.9355,-0.9634,-0.7678,20.8011,20.7257,21.1063,8.491235296425083,0.0008844692634193,7.468106296425082,0.0008844692634193,2.072438,10.89,36.8752401,-30.90970391,02 27 30.06,-30 54 34.9,48.01,1.94,20.829,448.03,-73.95,\N,\N,9.29665852984583,0.0877932007733042,\N,\N,1.449,\N
Gaia DR3 2510475768254568832,HIP 7646,\N,24.6271,0.6523247135337047,48.21631905701088,0.030731944,543.9422,518.0912990875394,165.694147061424,1.2739668,10.649867,11.826072,9.571494,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.065837261413346,0.001384045460723,7.987464261413344,0.001384045460723,2.254578,11.6,24.62349663,0.65118329,01 38 29.64,+00 39 04.3,52.95,2.92,18.8857,512.97,162.07,\N,\N,10.21932982221752,0.1198704211918872,\N,\N,1.496,\N
Gaia DR3 6228695236338166528,HIP 72509,\N,222.375,-26.109865958353627,48.22809997519629,0.033609837,1214.3629,-1199.8887168849342,-186.93427496912216,1.4715854,11.128549,12.283309,10.059629,3431.3066,3372.3242,3508.6016,4.3925,4.1859,4.7364,-1.0574,-1.2654,-0.5392,20.7447,20.5423,21.0353,9.545049762590754,0.0015132846947372,8.476129762590755,0.0015132846947381,2.22368,12.07,222.38618849,-26.11117761,14 49 32.69,-26 06 40.2,221.8,69.07,4.5086,-1421.6,-203.6,\N,\N,13.799807709065709,0.6994364479059341,\N,\N,1.524,\N
Gaia DR3 6228695270698475392,HIP 72511,\N,222.383,-26.10660595947719,48.25719724733583,0.034067724,1215.7716,-1201.5378254722727,-185.49279720087748,1.0880053,10.795381,11.883827,9.751755,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.213191473549369,0.001532976203145,8.169565473549365,0.001532976203145,2.132072,11.72,222.38963876,-26.1060337,14 49 33.51,-26 06 21.7,235.24,22.43,4.251,-1389.7,135.76,\N,\N,13.57755585365,0.2076795643553639,\N,\N,1.48,\N
Gaia DR3 6536984484150014720,HIP 116645,\N,354.574,-41.51861812150143,48.26530570017054,0.02542551,289.94336,207.05925547231004,-202.9621032615545,1.41355,10.950356,12.219519,9.831406,3211.946,3209.17,3226.2322,4.0687,4.0624,4.1238,-0.8802,-0.888,-0.836,20.6962,20.4014,20.7309,9.368531306228135,0.0011439023905266,8.249581306228134,0.0011439023905275,2.388113,11.95,354.57190246,-41.51722214,23 38 17.26,-41 31 02.0,54.15,3.39,18.4672,210.07,-198.1,\N,\N,10.617992304806696,0.1361206103291001,\N,\N,1.551,\N
Gaia DR3 6317854118838346752,HIP 75722,137778,232.051,-9.35944768686155,48.34520914317675,0.02876401,366.1215,82.53169472103488,-356.6980017981075,1.1067936,7.3205466,7.7755246,6.701382,4977.071,4975.877,4978.2236,4.5055,4.5047,4.5062,0.0598,0.053,0.0663,20.6652,20.6528,20.6774,5.74231381673098,0.0012919638280433,5.1231492167309804,0.0012919638280433,1.0741426,7.57,232.05067543,-9.35699504,15 28 12.16,-09 21 25.2,48.06,1.14,20.8073,81.53,-355.85,\N,\N,5.978918832339407,0.0515177483096724,\N,\N,0.868,\N
Gaia DR3 1413099460779606528,HIP 81563,\N,249.878,50.56583538277943,48.36520902642757,0.016310694,514.3785,320.6464973851058,-402.2076997781927,1.1293374,10.984402,12.050353,9.960774,3396.4197,3396.1345,3396.8635,4.085,4.0844,4.086,-1.5102,-1.5107,-1.5091,20.6859,20.6761,20.6996,9.407067345311413,0.0007323078728855,8.383439345311412,0.0007323078728855,2.089579,11.88,249.8748842,50.56860064,16 39 29.97,+50 34 07.0,45.89,1.98,21.7912,321.16,-403.03,\N,\N,10.188590288473296,0.0937499759439024,\N,\N,1.77,\N
Gaia DR3 4359809585500446720,HIP 84277,\N,258.417,-8.422597892343063,48.48429107544957,0.3289638,600.6111,-436.9579163870903,-412.0697117693301,14.192529,10.866073,12.264432,9.694625,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.294078249264617,0.0147335716686995,8.122630249264617,0.0147335716686995,2.569807,12.0,258.41968314,-8.41977523,17 13 40.72,-08 25 11.2,52.76,4.18,18.9538,-422.77,-409.97,\N,\N,10.61152393437164,0.1723998808545612,\N,\N,1.548,\N
Gaia DR3 2700417192226894976,HIP 107317,\N,326.053,6.640727017702199,48.62484721396324,0.04405844,364.34656,-324.0922786769462,-166.4710252141255,2.0311973,10.9909,12.334681,9.842359,3144.4558,3140.2224,3154.6294,4.0002,3.9806,4.04,-0.8113,-0.8317,-0.7661,20.7115,20.6124,20.8307,9.42519124861104,0.001967547838813,8.276650248611041,0.001967547838813,2.492322,12.06,326.05491855,6.64186705,21 44 13.18,+06 38 30.7,47.3,3.84,21.1416,-326.46,-166.9,\N,\N,10.434305703689056,0.1766775042645267,\N,\N,1.522,\N
Gaia DR3 5041018993810217984,HIP 5410,\N,17.3036,-24.689034009094083,48.93322301934512,0.048162837,301.3157,300.3315340585737,24.333429040694007,1.5707564,11.140883,12.493198,9.988733,3219.91,3204.628,3296.308,4.0157,3.9741,4.3007,-1.1675,-1.1903,-0.7292,20.322,19.9717,21.5383,9.588902108987536,0.0021372862654178,8.436752108987537,0.0021372862654178,2.504465,12.38,17.30128688,-24.68920246,01 09 12.31,-24 41 21.1,46.11,3.65,21.6873,298.66,22.9,\N,\N,10.698975611097037,0.1722509546319557,\N,\N,1.53,\N
Gaia DR3 585132295569511168,HIP 44376,\N,135.586,8.46757463457545,48.95584614527437,0.023083828,651.46387,618.584127551755,-204.34982266105615,1.177638,10.721801,11.985815,9.600606,3236.4534,3235.5261,3241.9233,4.1021,4.0987,4.1219,-0.7507,-0.7543,-0.7254,20.4622,20.4421,20.5127,9.17082380623517,0.0010239001727017,8.049628806235173,0.0010239001727025,2.385209,11.74,135.58133004,8.4689795,09 02 19.52,+08 28 08.3,48.92,4.06,20.4415,616.18,-201.54,\N,\N,10.187432241821238,0.1806317117856579,\N,\N,1.427,\N
Gaia DR3 866016662739803008,HIP 36215,\N,111.868,22.043230223188047,49.34437955864576,0.017378611,298.23032,-261.03930976434566,-144.22134097748074,1.1031904,10.297721,11.447754,9.229386,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.763909463278086,0.0007647715140004,7.695574463278087,0.0007647715140008,2.218368,11.25,111.86990214,22.04422148,07 27 28.78,+22 02 39.2,50.93,2.71,19.6348,-264.03,-143.72,\N,\N,9.78486838088089,0.1156539078453162,\N,\N,1.495,\N
Gaia DR3 1542683331386097280,HIP 62374,\N,191.749,46.62460922316663,49.50871021281189,0.03362902,817.83636,-761.3563202893189,-298.6517545580601,1.0335819,10.724394,11.998352,9.597057,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.197802061797296,0.0014749828869717,8.070465061797295,0.0014749828869717,2.401295,11.71,191.75683366,46.62666333,12 47 01.64,+46 37 36.0,49.89,2.32,20.0441,-761.46,-297.61,\N,\N,10.20006751969591,0.1010513544770352,\N,\N,\N,\N
Gaia DR3 41840029505514496,HIP 16445,\N,52.9466,14.318598405817562,49.5328581677112,0.035710838,675.27295,39.4244647409743,-674.1211048721483,1.3840729,11.280926,12.528358,10.171615,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.75539294282486,0.0015655287367106,8.646081942824859,0.0015655287367106,2.356743,12.26,52.94631242,14.32323236,03 31 47.11,+14 19 23.6,41.67,9.1,23.9981,37.91,-674.56,\N,\N,10.359117502286391,0.48197351209933,\N,\N,1.55,\N
Gaia DR3 4972971284318252160,HIP 1842,\N,5.83106,-50.89387170116674,49.56279173859374,0.020201726,549.1457,549.1456701882129,0.1442744603896106,1.3768277,10.864488,12.13002,9.745971,3217.765,3216.6362,3222.8333,4.078,4.074,4.092,-0.8567,-0.8614,-0.8374,20.2337,20.2119,20.3098,9.340266805158436,0.0008850892277063,8.221749805158437,0.0008850892277081,2.384049,11.87,5.82507861,-50.89387237,00 23 18.02,-50 53 37.9,47.4,2.63,21.097,548.11,-0.91,\N,\N,10.248891708370428,0.1206085212499106,\N,\N,1.516,\N
Gaia DR3 3914019231742221568,HIP 55625,\N,170.931,8.564344614727185,49.58089468336488,0.018947301,1021.78394,-1003.3729518880192,193.09357181411747,1.0193926,10.332719,11.410185,9.303223,3650.8953,3642.687,3654.1558,4.7125,4.7015,4.7149,-0.107,-0.181,-0.0707,20.141,20.1166,20.2254,8.80929079656227,0.0008298265616595,7.779794796562267,0.0008298265616599,2.106962,11.18,170.93819255,8.5630165,11 23 45.17,+08 33 46.9,47.1,2.37,21.2314,-1003.63,195.34,\N,\N,9.545104535644482,0.1093575304788112,\N,\N,1.482,\N
Gaia DR3 2832827391830929920,HIP 112120,\N,340.667,17.671546295388705,50.465337293092624,0.041062165,1218.0983,1102.4027518701969,518.1424833828972,0.9116612,10.713328,12.002386,9.581546,3214.9697,3213.782,3216.6345,4.0481,4.0429,4.0525,-0.8156,-0.821,-0.8108,19.8743,19.846,19.9566,9.228293901375352,0.0017668638085632,8.09651190137535,0.0017668638085632,2.42084,11.78,340.65865688,17.66798381,22 42 38.08,+17 40 04.7,47.13,2.96,21.2179,1106.85,514.8,\N,\N,10.146487198798182,0.1365590810778076,\N,\N,1.501,\N
Gaia DR3 5148602083419126016,HIP 10072,\N,32.4029,-14.360618985962684,50.50707059826027,0.02648701,623.305,516.2911268351838,-349.2171364866172,1.2318488,10.745837,12.019789,9.62463,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.26259790117346,0.0011387676223737,8.141390901173459,0.0011387676223737,2.395159,11.78,32.39926138,-14.35821908,02 09 35.82,-14 21 29.6,50.34,3.34,19.8649,518.62,-353.0,\N,\N,10.28956605606172,0.1442866230630457,\N,\N,1.517,\N
Gaia DR3 6189329043571426944,HIP 65669,\N,201.974,-26.950893753633324,50.636091716112496,0.026273666,225.36302,-197.5324987250333,-108.48689397400896,1.4286926,10.837475,12.009733,9.762084,3530.4736,3513.2256,3537.0598,4.7804,4.7253,4.7881,-0.2153,-0.3925,-0.1586,19.6884,19.5585,19.8531,9.359775889111644,0.0011267170115685,8.284384889111644,0.0011267170115685,2.247649,11.76,201.97539393,-26.9501473,13 27 54.09,-26 57 00.5,48.04,2.95,20.816,-197.1,-105.32,\N,\N,10.168014993654344,0.133511941652257,\N,\N,1.515,\N
Gaia DR3 2384000217021721600,HIP 113602,\N,345.14,-23.95439911955039,50.76311724809625,0.01897675,394.91937,191.28731415471967,-345.5003164175645,1.0859003,10.682732,11.815236,9.628812,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.210473416411904,0.0008117604513024,8.156553416411905,0.0008117604513033,2.186424,11.56,345.13866696,-23.95202473,23 00 33.28,-23 57 07.3,49.15,3.03,20.3459,190.23,-345.1,\N,\N,10.01761761084077,0.1340369403538517,\N,\N,1.526,\N
Gaia DR3 2383999392388000640,HIP 113605,\N,345.153,-23.971174013637587,50.77758394634132,0.017188543,397.95554,194.13144484107667,-347.39255735629183,1.040946,10.691419,11.82505,9.636045,3354.6865,3309.53,3501.2515,4.2769,4.1181,4.6641,-0.8389,-1.0272,-0.3791,19.7086,19.581,19.8967,9.21977916408528,0.0007350575866187,8.164405164085279,0.0007350575866187,2.189005,11.6,345.15194834,-23.96878507,23 00 36.47,-23 58 07.6,49.36,3.19,20.2593,195.27,-346.33,\N,\N,10.066875755125928,0.1405321145327995,\N,\N,1.51,\N
Gaia DR3 1892539307049423872,HIP 109812,\N,333.63,27.85755819173504,50.819395732748646,0.026914489,572.90094,-211.58183267371408,532.3989367585818,1.1725422,9.65697,10.547167,8.72783,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.187117483865627,0.0011500348420385,7.257977483865629,0.0011500348420385,1.819337,10.33,333.63147589,27.85389824,22 14 31.55,+27 51 14.0,50.56,1.68,19.7785,-216.18,533.3,\N,\N,8.849035326371643,0.0721799275812991,\N,\N,1.426,\N
Gaia DR3 6514632718428652928,HIP 113850,\N,345.837,-49.72659212090753,51.14944957002365,0.017496156,111.1302,-29.53678858744169,-107.13309193317644,1.0369618,9.903913,10.905701,8.910142,3723.329,3712.218,3737.0781,4.6377,4.625,4.6542,-0.2721,-0.3813,-0.1543,19.59,19.5026,19.8952,8.448117822695673,0.0007427728319209,7.454346822695674,0.0007427728319213,1.995559,10.65,345.83702657,-49.72585578,23 03 20.89,-49 43 33.1,48.15,1.93,20.7684,-33.03,-109.37,\N,\N,9.062981457302769,0.0870859476482062,\N,\N,1.643,\N
Gaia DR3 3595317540095019520,HIP 57959,\N,178.316,-7.376604841403783,51.24901005587501,0.032233085,534.4442,-166.75753431209648,-507.762304520818,1.5194023,10.850741,12.095081,9.739248,3241.7988,3235.5972,3289.2292,4.149,4.1235,4.3196,-0.8349,-0.8617,-0.6544,19.5225,19.3448,19.6174,9.39916840410987,0.0013657486047842,8.287675404109871,0.0013657486047842,2.355833,11.89,178.31745565,-7.37311375,11 53 16.19,-07 22 23.2,48.63,3.34,20.5634,-171.27,-512.35,\N,\N,10.32452134784089,0.149375990349756,\N,\N,1.54,\N
Gaia DR3 4978625041828782848,HIP 1720,\N,5.4033,-46.09420912934239,51.56932314669639,0.044583566,472.09534,-305.4073669022962,-360.0004956660082,2.381462,11.090558,12.476602,9.922872,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.652515156395232,0.001877317786997,8.48482915639523,0.0018773177869979,2.55373,12.21,5.40633478,-46.09173618,00 21 37.52,-46 05 30.3,50.1,3.98,19.9601,-301.15,-359.54,\N,\N,10.709188629336229,0.1728684607772956,\N,\N,1.537,\N
Gaia DR3 3573119499842945280,HIP 57459,\N,176.682,-14.017879008158031,51.57618845808181,0.04271119,1059.9047,710.864871406546,-786.1737162923367,1.1660542,10.616167,11.931175,9.469295,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.17841322053474,0.0017982366405204,8.03154122053474,0.0017982366405213,2.46188,11.68,176.6770235,-14.01247378,11 46 42.49,-14 00 44.9,48.95,3.0,20.429,713.78,-786.47,\N,\N,10.128763480695785,0.1332500904276656,\N,\N,1.478,\N
Gaia DR3 1891459758430361088,HIP 112800,\N,342.662,34.85743807991158,51.77182311397065,0.03624635,896.3227,840.1661935782612,312.2740644644397,1.2142041,10.791406,11.9540205,9.715793,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.361873293365562,0.001520285690101,8.286260293365562,0.001520285690101,2.2382275,11.72,342.65460662,34.85529109,22 50 37.11,+34 51 19.0,52.82,3.04,18.9322,843.72,315.16,\N,\N,10.333991984354526,0.1251150977310304,\N,\N,1.523,\N
Gaia DR3 3542490095189596544,HIP 57361,\N,176.394,-20.353158942725205,52.0844998919469,0.15209383,174.98499,163.11007103154446,63.36282660870046,7.123,10.820279,12.032339,9.724655,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.403821492414576,0.0063410130642438,8.308197492414578,0.0063410130642429,2.307684,11.79,176.39308155,-20.35362627,11 45 34.34,-20 21 13.1,49.63,3.55,20.1491,160.5,75.21,\N,\N,10.268721375986615,0.1555896564509815,\N,\N,1.482,\N
Gaia DR3 6404403585367962752,HIP 110400,\N,335.428,-65.52517168390257,52.18419446593389,0.018852895,163.61053,-70.83771672461597,147.48025006855943,1.2884723,11.013954,12.251785,9.911304,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.601648919642964,0.0007845008154685,8.498998919642966,0.0007845008154694,2.340481,12.11,335.42922717,-65.52618602,22 21 43.01,-65 31 34.3,62.4,3.67,16.0256,-72.18,148.85,\N,\N,11.08592294841212,0.127860764913402,\N,\N,1.653,\N
Gaia DR3 540136568911394944,HIP 1860,\N,5.85333,77.18949370674841,52.26920080385856,0.0117955925,838.6441,-837.4275392665952,45.15536907999602,1.0061883,10.425796,11.551885,9.372041,3591.5615,3591.1455,3592.439,4.7541,4.753,4.7558,-0.0266,-0.0313,-0.0191,19.0837,19.0728,19.0928,9.017025298926896,0.000490036268177,7.963270298926896,0.0004900362681765,2.179844,11.31,5.87929684,77.18918134,00 23 31.03,+77 11 21.1,50.71,2.72,19.72,-840.75,45.38,\N,\N,9.835468052739364,0.1165860606262114,\N,\N,1.462,\N
Gaia DR3 6858312737278836736,HIP 102235,\N,310.741,-18.922175927632683,52.43493392308314,0.019544473,1048.6426,601.3929841203856,-859.0563104373887,1.040333,9.906701,10.964319,8.878991,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.504804625279714,0.0008093895170304,7.4770946252797135,0.0008093895170295,2.085328,10.8,310.73658394,-18.91626852,20 42 56.78,-18 54 58.6,50.17,13.14,19.9322,605.85,-858.8,\N,\N,9.30222050513876,0.5822965036800714,\N,\N,1.45,\N
Gaia DR3 5152365363828101632,HIP 14165,\N,45.6604,-18.165591904030627,52.64368027592437,0.034261018,435.9346,403.7213684394253,164.46284594972923,1.9043978,10.766556,12.025964,9.650207,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.373287214167014,0.0014132155165196,8.256938214167015,0.0014132155165196,2.375757,11.77,45.65752681,-18.1667224,03 02 37.81,-18 10 00.2,47.81,3.85,20.9161,401.06,163.22,\N,\N,10.167593718478948,0.1752417952146139,\N,\N,1.501,\N
Gaia DR3 1102868303634261632,HIP 34392,\N,106.957,67.20102034581917,52.720264668273934,0.103070304,280.7118,-270.8537940871455,-73.73827546572312,6.8186564,10.287039,11.403355,9.231059,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.89692690926535,0.0042453240312578,7.84094690926535,0.0042453240312578,2.172296,11.17,106.96195688,67.20141656,07 07 50.87,+67 12 05.1,56.51,2.19,17.696,-290.0,-43.59,\N,\N,9.930626536489497,0.084195849937922,\N,\N,1.499,\N
Gaia DR3 3177407910705445888,HIP 21086,\N,67.7869,-13.515564765720292,53.47853785030081,0.019237503,269.0745,-164.67186352876146,-212.8009849444797,1.2792518,10.52517,11.784351,9.4088125,3250.524,3221.8745,3410.328,4.1111,4.0214,4.5267,-0.7656,-0.8588,-0.327,18.7133,18.3889,18.9051,9.166067623818584,0.00078113034637,8.049710123818585,0.00078113034637,2.3755385,11.47,67.7880736,-13.5141006,04 31 09.14,-13 30 50.8,49.73,3.24,20.1086,-161.78,-206.99,\N,\N,9.953092296161124,0.1416760668812759,\N,\N,\N,\N
Gaia DR3 5042734468172061440,HIP 7170,\N,23.1064,-21.90906970123613,53.67271727604759,0.02587566,1065.0612,-587.8706940775875,-888.1234241522698,1.3988502,10.300416,11.385333,9.260823,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.949183913841598,0.0010468686694622,7.909590913841597,0.0010468686694613,2.12451,11.16,23.11071865,-21.90296705,01 32 26.57,-21 54 10.7,56.42,2.12,17.7242,-588.41,-888.25,\N,\N,9.917165409096738,0.081632221272315,\N,\N,1.492,\N
Gaia DR3 97993497084921984,HIP 8382,\N,27.0182,21.205767467992107,53.73374343310813,0.03615083,409.52438,346.43849534019944,-218.3817298930064,1.4426987,11.108311,12.395121,9.986194,3211.953,3210.9163,3213.9585,4.1995,4.1951,4.2038,-0.8656,-0.8695,-0.8566,18.7077,18.6788,18.8609,9.7595464866431,0.0014609170468036,8.6374294866431,0.0014609170468027,2.408927,12.24,27.01565093,21.20726838,01 48 03.76,+21 12 26.2,48.23,4.35,20.734,341.07,-212.9,\N,\N,10.656586309609413,0.1963849071691745,\N,\N,1.695,\N
Gaia DR3 6051948158061617024,HIP 80440,\N,246.301,-21.93886317226759,53.7389319813452,0.021279605,663.4628,-571.0298221590906,-337.7985058980569,1.1407799,9.678329,10.602158,8.730532,3854.667,3849.9443,3866.2935,4.7173,4.6988,4.7216,-0.0717,-0.115,-0.0017,18.6503,18.5301,19.3945,8.329774154622566,0.0008598622237991,7.381977154622566,0.0008598622237991,1.871626,10.4,246.30568812,-21.93654138,16 25 13.37,-21 56 11.5,55.81,2.19,17.9179,-574.06,-341.08,\N,\N,9.133560112583304,0.0852529597901901,\N,\N,1.444,\N
Gaia DR3 2871730307948650368,HIP 117059,\N,355.96,32.546047334095135,53.76190380786143,0.026916465,224.05246,-215.90503763377305,-59.87087590298641,0.951727,12.966921,12.964135,13.007412,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.619294197420915,0.0010871706887778,11.659785197420916,0.0010871706887778,-0.043277,13.11,355.96196546,32.54646133,23 43 50.87,+32 32 47.3,60.11,11.58,16.6362,-218.02,-70.23,\N,\N,12.004733639843083,0.4236207226768762,\N,\N,1.55,\N
Gaia DR3 4459548626016199168,HIP 81018,\N,248.185,12.612171779037384,54.01970436356875,0.043562885,776.8911,-764.8759446896767,-136.10519654851612,1.3145455,11.07243,12.36775,9.941719,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.735191015360265,0.0017511318226706,8.604480015360265,0.0017511318226715,2.426031,12.13,248.19020337,12.61310688,16 32 45.65,+12 36 47.2,61.08,5.13,16.372,-766.82,-139.2,\N,\N,11.059495141921918,0.1828087425423712,\N,\N,1.47,\N
Gaia DR3 219057458247921536,HIP 18915,25329,60.8219,35.26721591490448,54.04215963609338,0.025973938,2204.4902,1731.5573033901285,-1364.3629900603064,1.011684,8.232109,8.697253,7.5901484,4819.093,4817.4263,4821.432,4.7214,4.7142,4.729,-0.9487,-0.9677,-0.915,18.4522,18.4209,18.4887,6.895772479997324,0.0010436609946053,6.253811879997325,0.0010436609946053,1.1071046,8.51,60.80733764,35.27659465,04 03 13.76,+35 16 35.7,54.14,1.08,18.4706,1732.49,-1365.5,\N,\N,7.177591257172439,0.0433228916423353,\N,\N,0.863,\N
Gaia DR3 1584088431025057792,HIP 60398,\N,185.744,64.03248298122433,54.44735322749599,0.019417007,769.7052,-673.1157390294371,373.3112742400489,1.4072167,10.552364,11.82523,9.429114,3243.4312,3242.58,3246.3918,4.1747,4.1722,4.1817,-0.6699,-0.6727,-0.6608,18.3882,18.3764,18.4476,9.232247864294424,0.0007743902001458,8.108997864294427,0.0007743902001475,2.396116,11.63,185.75439425,64.02991823,12 23 01.05,+64 01 47.7,55.5,2.27,18.018,-667.21,375.52,\N,\N,10.35146491561338,0.0888647534216451,\N,\N,1.61,\N
Gaia DR3 6882393725554653056,HIP 104059,\N,316.218,-16.967940257888934,54.61760167387142,0.017101696,2236.0493,-916.0628229973744,-2039.790599456396,1.0971526,10.623923,11.697248,9.591812,3612.55,3612.1436,3613.381,4.8326,4.8314,4.8336,-0.3461,-0.3478,-0.3281,18.245,18.228,18.3317,9.310586129085248,0.0006799248062074,8.278475129085248,0.0006799248062074,2.105436,11.45,316.22474842,-16.95391715,21 04 53.94,-16 57 14.1,52.26,3.06,19.1351,-914.54,-2035.65,\N,\N,10.040847026956534,0.1272926716747813,\N,\N,1.443,\N
Gaia DR3 4623036865373793408,HIP 26394,39091,84.2995,-80.46445831742687,54.682509087903306,0.03544243,1094.1628,310.9088263686165,1049.0604902495015,0.81413287,5.5115805,5.8115172,5.050813,5855.533,5853.8906,5857.3237,4.2235,4.2212,4.2271,-0.2298,-0.2395,-0.2161,18.2794,18.2656,18.2931,4.200822669020875,0.0014074385197782,3.7400551690208736,0.0014074385197782,0.7607042,5.65,84.28663598,-80.4716745,05 37 08.79,-80 28 18.0,54.92,0.45,18.2083,311.97,1050.19,\N,\N,4.348652642823588,0.0177928705970038,\N,\N,0.6,\N
Gaia DR3 3540112504374165888,HIP 56466,\N,173.655,-23.872188079956377,54.8475900536067,0.024765413,676.08246,-608.2214751221251,-295.2187251860878,1.0842108,10.356508,11.385071,9.346647,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.052295749397423,0.0009804881972375,8.042434749397426,0.0009804881972375,2.038424,11.16,173.65977286,-23.8701581,11 34 38.35,-23 52 12.6,56.35,2.06,17.7462,-605.74,-295.99,\N,\N,9.914469601910628,0.0794184114600353,\N,\N,1.505,\N
Gaia DR3 893214796542513280,HIP 35495,\N,109.882,32.8285502595512,54.86917591289372,0.030219702,536.18555,408.4340172243439,-347.3853928564481,1.8250875,9.360454,10.283578,8.402201,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.057096187606012,0.0011959584714018,7.098843187606011,0.0011959584714023,1.881377,10.06,109.87910788,32.83093125,07 19 30.99,+32 49 51.4,50.59,2.45,19.7668,433.19,-345.22,\N,\N,8.580323397042838,0.1052435736442634,\N,\N,1.42,\N
Gaia DR3 3837697972130323456,HIP 46509,81997,142.288,-2.7690784103141683,54.9186971699019,0.45232075,120.501,116.3744218813314,-31.264758127632703,3.1441855,4.4650126,4.7097015,4.093198,6353.532,6351.447,6356.878,4.0357,4.0171,4.0694,-0.5275,-0.5411,-0.5119,17.776,17.0154,18.2082,3.1636137298379943,0.0178850608182212,2.791799129837994,0.0178850608182212,0.6165035,4.59,142.28682816,-2.76895627,09 29 08.84,-02 46 08.2,58.48,3.8,17.0999,100.93,-3.15,\N,4.922,3.425036819749021,0.1413002450007452,3.757036819749022,0.14130024500074523,0.411,\N
Gaia DR3 3903318372263850368,HIP 61413,\N,188.751,9.827071562345218,54.9739195459864,0.0269383,551.01556,-449.1789205626415,-319.14955106133675,1.4384977,10.452762,11.641875,9.360346,3505.8984,3504.6821,3506.1716,4.6983,4.6957,4.6988,-0.1449,-0.1564,-0.143,18.1061,18.0957,18.118,9.15354551259914,0.001064064203069,8.06112951259914,0.001064064203069,2.281529,11.4,188.75404727,9.82926595,12 35 00.97,+09 49 45.4,55.79,2.75,17.9244,-449.22,-319.41,\N,\N,10.132781807051844,0.1071230067526416,\N,\N,1.429,\N
Gaia DR3 4540061704989418240,HIP 84460,\N,259.002,11.05612679548223,55.01692136213047,0.028742045,373.6493,-137.43474528232042,-347.455736828079,1.0683486,9.988781,11.073275,8.953288,3624.0293,3619.8418,3631.4238,4.6543,4.6378,4.6592,-0.2258,-0.2977,-0.1789,18.1033,18.0429,18.2909,8.691262422376035,0.0011344248613571,7.655769422376036,0.0011344248613571,2.119987,11.01,259.00299442,11.0585144,17 16 00.72,+11 03 30.7,55.24,2.22,18.1028,-137.67,-349.04,\N,\N,9.72126834953297,0.0873147456471352,\N,\N,1.773,\N
