designation,ra,dec,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
"Gaia DR3 5853498713190525696",217.39232147200883,-62.67607511676666,768.0665391873573,0.049872905,3859.228,-3781.741008265163,769.4650146478623,0.97145325,8.984749,11.373116,7.5685353,2829.3542,2828.994,2829.5671,5.1373,5.1368,5.1376,-0.1806,-0.1816,-0.1786,1.3011,1.3006,1.3013
"Gaia DR3 4472832130942575872",269.44850252543836,4.739420051112412,546.975939730948,0.040116355,10393.349,-801.5509783684709,10362.394206546573,1.0848505,8.1939745,9.791788,6.9580913,3099.6335,3098.7573,3101.6318,4.764,4.7609,4.7848,-0.9072,-0.9135,-0.8665,1.8275,1.8268,1.8285
"Gaia DR3 762815470562110464",165.83095967577933,35.948653032660104,392.75294543876464,0.03206665,4811.68,-580.0570872139048,-4776.588719443488,0.9638494,6.551172,7.6911216,5.475513,3511.045,3510.6343,3511.3494,4.8322,4.8313,4.8332,-0.1783,-0.1822,-0.1743,2.5453,2.5446,2.5458
"Gaia DR3 4075141768785646848",282.4587890175222,-23.83709744872712,336.0266016683708,0.031666122,668.1399,639.367850335873,-193.95792507116096,0.98801184,9.126414,10.732183,7.898147,3117.376,3109.027,3130.4165,4.776,4.7257,4.8568,-0.84,-0.9165,-0.6911,2.9762,2.9738,2.9895
"Gaia DR3 5164707970261890560",53.22829341517546,-9.458168216292322,310.5772928005821,0.13549915,974.9817,-974.758145249517,20.875840089774208,2.7166147,3.465752,3.9824479,2.8421502,5002.0435,4997.3774,5007.1123,4.5631,4.5504,4.5742,0.1258,0.0875,0.147,3.2179,3.2133,3.2218
"Gaia DR3 6553614253923452800",346.5039166796005,-35.8471642082214,304.1353692001036,0.01999573,6895.5312,6765.995136250774,1330.2852747179845,0.9320045,6.5220323,7.5897913,5.491506,3376.0845,3366.0298,3392.1506,4.1558,4.1178,4.1961,-0.9754,-1.0214,-0.9415,3.2877,3.2867,3.2888
"Gaia DR3 3796072592206250624",176.93768799004127,0.7991199702364985,296.3053079139394,0.030185517,1365.5074,607.2990766811824,-1223.0283548879977,1.0825819,9.601,11.361026,8.327767,3093.4,3092.9976,3093.7583,5.0554,5.0552,5.0557,-0.2009,-0.2021,-0.1995,3.3731,3.3724,3.3738
"Gaia DR3 1872046609345556480",316.7484792940004,38.76386244649797,285.99494829578117,0.05989728,5282.104,4164.2086922846665,3249.613883848584,1.2043179,4.766713,5.4397926,3.977203,4353.7437,4349.8877,4367.35,4.6322,4.6255,4.6499,0.2244,0.2049,0.301,3.4904,3.4792,3.4946
"Gaia DR3 1872046574983497216",316.753662752556,38.75607277205679,286.0053518616485,0.028940246,5178.7075,4105.976428209489,3155.9416398273515,0.9611461,5.4506445,6.272253,4.5569124,3889.6328,3866.8645,3916.285,4.548,4.527,4.5613,-0.484,-0.5502,-0.4288,3.4947,3.4857,3.4996
"Gaia DR3 2154880616774131840",280.6830708352289,59.638357907754816,283.8401180184389,0.021992655,2221.0198,-1311.6790825522846,1792.3245558304384,1.0079373,7.854393,9.16699,6.7059326,3352.192,3350.5967,3352.5767,4.8588,4.851,4.8591,-0.1016,-0.1226,-0.1004,3.522,3.5215,3.5225
"Gaia DR3 2154880616774131712",280.68308624583415,59.635145454818776,283.8377678450057,0.028684631,2330.1797,-1400.263516756894,1862.5251477485458,1.312914,8.524704,9.959693,7.334221,3179.6333,3178.3801,3191.0208,4.4099,4.4075,4.4761,-1.0413,-1.0438,-0.9466,3.5236,3.5214,3.5298
"Gaia DR3 385334230892516480",4.613226257557736,44.02478674398518,280.706821579123,0.020284552,2920.699,2891.5180773367792,411.8320203661465,1.0384927,7.218567,8.332124,6.16774,3352.2085,3351.798,3353.4177,4.0641,4.0636,4.0694,-1.4361,-1.437,-1.4278,3.5625,3.5611,3.5634
"Gaia DR3 385334196532776576",4.625300681217554,44.02874451664357,280.6947310460246,0.027839076,2882.497,2862.7964264973784,336.43190371856457,1.1803766,9.686646,11.291516,8.455489,3020.2869,3019.3335,3028.4321,4.6976,4.6936,4.7255,-0.7747,-0.7828,-0.7337,3.5638,3.561,3.5778
"Gaia DR3 6412595290592307840",330.8724078795965,-56.79725466122902,274.8431415216296,0.09561499,4708.149,3966.6605387484133,-2536.1919868044724,1.1482686,4.322904,4.9079766,3.610557,4560.303,4539.915,4569.0063,4.5249,4.5146,4.5287,-0.2973,-0.3569,-0.2745,3.6481,3.6389,3.6698
"Gaia DR3 3139847906307949696",111.85462844259372,5.209382701706996,264.12689775460655,0.04127979,3735.4224,571.2323467293181,-3691.4865653792745,1.2387705,8.576388,10.111705,7.3539467,3024.395,3023.8254,3025.0127,4.2393,4.2369,4.2418,-0.7638,-0.7665,-0.761,3.786,3.7853,3.787
"Gaia DR3 4810594479418041856",77.9599373502188,-45.0438126993602,254.19859326384577,0.016842743,8644.319,6491.223339061598,-5708.614150045243,1.1701684,8.063552,9.086244,7.059598,3451.8704,3451.1313,3454.9663,4.4062,4.4034,4.4222,-1.52,-1.526,-1.4959,3.9346,3.9335,3.9364
"Gaia DR3 2306965202564744064",1.3832841523481234,-37.36774402806293,230.09703402875448,0.036182754,6098.0776,5633.438087895326,-2334.7212726520424,1.4012543,7.6824937,8.802319,6.6162696,3355.3533,3354.841,3355.8137,4.1294,4.1279,4.1309,-1.3171,-1.3189,-1.3154,4.3458,4.3451,4.3466
"Gaia DR3 1637645127018395776",264.1040525731971,68.3334976375916,219.78977211974913,0.021020047,1309.7562,-320.67472432996726,-1269.893286659221,1.2150519,8.02864,9.385179,6.8670616,3192.2751,3191.916,3193.1094,4.0126,4.0121,4.0149,-1.1643,-1.1649,-1.161,4.549,4.5481,4.5517
"Gaia DR3 5951824121022278144",262.1701639221161,-46.89910489864381,219.64625138839503,0.026228724,1050.362,572.5684618204186,-880.5826187621278,1.054375,8.336431,9.658231,7.193375,3274.975,3200.287,3318.7544,4.6084,4.3887,4.7061,-0.3825,-0.6514,-0.2725,4.5522,4.5363,4.5642
"Gaia DR3 2603090003484152064",343.3241110018443,-14.266689393516607,214.0379888743159,0.035619885,1170.8784,957.7147312894218,-673.6012364809744,1.3398496,8.875059,10.453005,7.6437206,3185.4407,3183.7886,3185.9514,4.7813,4.7756,4.7824,-0.0011,-0.0112,-1.0E-4,4.665,4.6631,4.6664
"Gaia DR3 823773494718931968",152.8329289582321,49.451988897100506,205.31478196510724,0.02237224,1454.0824,-1363.2871863986295,-505.77035887491877,0.94332755,5.9611735,6.788394,5.066091,3978.864,3964.2234,3984.2412,4.5458,4.5337,4.55,-0.0402,-0.1466,-0.0073,4.8722,4.8688,4.8765
"Gaia DR3 778947814402602752",166.34205974427476,43.53094856108456,203.8875927696954,0.033240344,4505.308,-4406.469178827325,938.5266266886065,0.9393333,7.912665,8.982041,6.8778634,3382.1968,3381.2576,3393.4956,4.095,4.0928,4.1232,-1.4765,-1.4816,-1.451,4.9055,4.9025,4.9159
"Gaia DR3 6562924609150908416",323.3912518776402,-49.01263039681064,201.3251983325545,0.023687575,818.1644,-45.91675295376507,-816.8749628777432,1.0965127,7.739947,8.902462,6.6625524,3310.1243,3309.483,3314.4902,3.952,3.9506,3.9645,-1.3697,-1.3711,-1.3589,4.9647,4.963,4.9697
"Gaia DR3 625453654702751872",154.89881370110675,19.869809905451323,201.40642101948626,0.0296157,500.50797,-498.6203603111094,-43.42766908201863,1.1544943,8.204091,9.597194,7.032551,3187.3616,3182.2246,3218.3567,4.0032,3.9931,4.0987,-1.1456,-1.1519,-1.0501,4.9694,4.9622,4.9869
"Gaia DR3 5955305209191546112",264.26088738973226,-44.323382243038424,199.6944012807481,0.031152742,1174.0326,-705.9450540795624,-938.0799698989338,1.0140452,9.602153,11.2452345,8.340336,3155.8037,3155.2996,3157.2107,4.9465,4.9456,4.951,0.0419,0.04,0.0491,5.0035,5.001,5.0072
"Gaia DR3 4468557611984384512",271.364453818457,2.495224095912567,195.5673545594233,0.19638827,1126.5837,206.52500310614036,-1107.4919291637984,3.2666097,3.987364,4.409446,3.4057531,5204.636,5202.6562,5207.388,4.481,4.4764,4.4826,-0.1421,-0.1542,-0.1284,5.1193,5.1095,5.1699
"Gaia DR3 3316364602541746048",90.01597644159976,2.7063740799024933,192.01346218785218,0.03095804,311.77075,309.14624371351175,-40.36843064589449,1.0857981,9.901327,11.5446415,8.654313,3138.287,3097.3662,3152.55,4.8382,4.5487,4.9474,-0.3559,-0.8447,-0.1344,5.1996,5.1928,5.2117
"Gaia DR3 1129149723913123456",176.9394079814786,78.69329745305299,190.32514271529305,0.019362431,889.55194,748.4182886031707,480.80430000482306,1.284949,9.551337,11.049281,8.347287,3056.1953,3054.8835,3056.999,4.4017,4.3973,4.4049,-0.7508,-0.7564,-0.7472,5.2528,5.2484,5.2538
"Gaia DR3 3741297293732404352",206.4405658448607,14.885052704598573,183.99619525468464,0.025324116,2296.0132,1776.006179566446,-1455.155718005634,1.0476037,7.6105833,8.684302,6.56938,3424.9907,3423.7556,3430.3835,4.3303,4.3261,4.35,-0.7441,-0.7492,-0.7191,5.4354,5.4338,5.4374
"Gaia DR3 939072613334579328",103.70012922713916,33.266408018167255,179.06293491259635,0.027963677,828.57574,-726.6720778359679,-398.10237894601846,1.1459758,8.863551,10.256712,7.6955404,3337.7017,3337.075,3338.145,4.8663,4.865,4.8672,-0.0159,-0.0195,-0.0138,5.5781,5.5768,5.5794
"Gaia DR3 6882963066420161664",313.1361327596479,-16.974558468206272,177.93122142191174,0.03653056,311.32758,-309.11501874685354,37.05090624523243,1.0382286,10.081701,11.736595,8.835035,3000.1555,3000.0205,3002.3782,4.4638,4.4616,4.4722,-0.6792,-0.6828,-0.6692,5.6148,5.6028,5.6188
"Gaia DR3 2261614264931057664",293.09759805108064,69.65345106254792,173.49391001786597,0.07480691,1838.0714,597.3842379704172,-1738.2861023860867,1.6816003,4.449041,4.859488,3.8651726,5153.247,5151.177,5158.7666,4.5007,4.4992,4.5074,-0.4074,-0.4198,-0.3506,5.7628,5.755,5.7669
"Gaia DR3 3340477717172813568",85.547707594821,12.482359917793618,172.67623105398982,0.028589318,2540.128,1997.3418701227267,-1569.3549468971642,1.114727,10.11378,11.743633,8.873728,3000.0286,3000.0056,3000.3103,4.4424,4.442,4.4436,-0.7013,-0.7022,-0.6989,5.7885,5.7867,5.791
"Gaia DR3 6232511606838403968",224.37159427348143,-21.423140396261676,169.8842702825854,0.06534182,2008.6803,1031.4718694823848,-1723.6189029383202,1.2978287,5.3640366,5.9606276,4.637024,4503.0303,4499.257,4504.588,4.5357,4.5323,4.5372,-0.0429,-0.0728,-0.0327,5.887,5.8827,5.891
"Gaia DR3 5918660719983560192",266.6334444727895,-57.32506180218072,169.8041953551915,0.046469025,1755.1656,-1116.9094993763981,-1353.9274705312537,0.97503436,9.592273,11.001,8.416265,3104.3184,3103.422,3105.249,4.3575,4.3543,4.3615,-0.864,-0.8671,-0.8591,5.8922,5.8895,5.9067
"Gaia DR3 2739689239311660672",357.3066038231343,2.3969179441959985,169.21632962255026,0.028058065,1387.112,992.7203890285491,-968.8064663267655,1.1554246,8.152917,9.216571,7.120805,3619.1145,3604.8853,3620.3208,4.8356,4.7961,4.8406,-0.2783,-0.3932,-0.2726,5.9056,5.9005,5.9203
"Gaia DR3 4293318823182081408",289.2276515036191,5.162976302668586,169.06150528157374,0.023926072,1453.2277,-579.0805296593278,-1332.8677163542409,0.91293514,8.099911,9.355669,6.97715,3235.7446,3223.8472,3280.8955,4.1212,4.0836,4.2729,-0.7655,-0.7977,-0.5932,5.9095,5.886,5.9179
"Gaia DR3 6002807341299977216",233.0469274248337,-41.28017408697192,168.9965073189456,0.027027713,1564.2657,-1176.447023619858,-1030.9703349025851,1.0352235,8.2741785,9.566771,7.139158,3211.7449,3209.1382,3219.59,4.1088,4.1019,4.1428,-0.8105,-0.8186,-0.7753,5.9146,5.8851,5.919
"Gaia DR3 425040000962559616",12.285227381524425,57.81272812559009,168.83216034019418,0.1663396,1211.2579,1078.6091666696218,-551.1334202185512,3.1213033,3.3200667,3.7355075,2.8486214,5726.01,5722.719,5730.129,4.308,4.3063,4.3109,-0.972,-0.9897,-0.9501,5.9149,5.897,5.9234
"Gaia DR3 4109030160308317312",258.83511696459266,-26.60789783205067,168.13027793748972,0.10807573,1232.5948,-465.86077428732233,-1141.1676949906755,0.66811454,4.828591,5.282556,4.2228065,4997.0127,4995.8306,4998.8647,4.5379,4.537,4.5389,-0.3685,-0.3767,-0.3539,5.9498,5.9447,5.9592
"Gaia DR3 4109034455276324608",259.05329410009625,-26.551146094884785,167.9616795430231,0.031054644,1222.3389,-479.57323273959537,-1124.3316833654421,0.73806286,5.889863,6.53097,5.116134,4381.2256,4380.1553,4387.8496,4.6238,4.6212,4.6352,0.136,0.1237,0.179,5.9525,5.9482,5.956
"Gaia DR3 4109030160308320128",258.83412017812816,-26.606806615399403,168.00307885629599,0.13433942,1252.6638,-498.6001998992269,-1149.1581425021811,0.6913257,4.831335,5.2874,4.2290955,4991.236,4988.844,4993.6504,4.5376,4.5361,4.5396,-0.3459,-0.3668,-0.3216,5.9538,5.9449,5.9735
"Gaia DR3 3136952686035250688",116.1658359308822,3.5504844454883244,166.97689652666736,0.034340866,565.3336,-347.78160133471783,-445.7017799350484,1.3503697,9.692206,11.416927,8.419889,3098.9648,3095.17,3109.087,4.7247,4.719,4.7581,3.0E-4,-0.0015,0.0535,5.9792,5.9728,5.994
"Gaia DR3 4847957293278177024",50.00034361894219,-43.06655252783423,165.5242095575573,0.07836173,3120.8665,3035.01731561514,726.9644815849239,1.976701,4.063915,4.440891,3.5082927,5427.3184,5422.4014,5445.7446,4.4433,4.4388,4.4746,0.0247,-0.0128,0.0915,6.0327,6.0152,6.0504
"Gaia DR3 6427464123776727168",302.19503988923026,-66.18709128441725,163.9544145383167,0.12218077,1657.0453,1211.7606270999615,-1130.2369049548956,2.8562405,3.3641381,3.8463583,2.8270798,5437.5474,5435.781,5439.1177,4.3012,4.3004,4.302,0.0321,0.0267,0.0381,6.099,6.094,6.1043
"Gaia DR3 6673000841376349696",303.4773905559996,-45.16473054247641,162.2171000791857,0.022484917,794.59393,778.3309821152101,-159.9388249728239,1.0053535,7.2426615,8.190446,6.278736,3588.5205,3572.124,3621.6228,4.0644,4.026,4.1644,-1.4065,-1.4432,-1.2825,6.1659,6.1524,6.1881
"Gaia DR3 6324325225803432320",218.56843175696892,-12.516923853592898,159.9225477824956,0.054619387,691.24506,-355.1381150377546,593.0401507540619,1.4434574,9.894982,11.569429,8.646179,3000.055,3000.0105,3000.2742,4.3516,4.3507,4.3524,-0.5936,-0.5951,-0.5922,6.2554,6.2522,6.2604
"Gaia DR3 6322070093095493504",229.85630133329227,-7.722707024157902,158.71827296463243,0.030101538,1225.1418,-1221.2776289653712,-97.22923861858034,1.3033525,9.421787,10.813405,8.251837,3110.4065,3109.4316,3112.2974,4.2666,4.2625,4.2781,-0.849,-0.8534,-0.8353,6.2984,6.2919,6.3002
"Gaia DR3 1022456139210632064",138.5835616152243,52.68408016691263,157.88793077923938,0.019652834,1647.2037,-1545.7874520604669,-569.052823523412,1.0839477,6.976026,7.8634076,6.046104,3745.384,3729.2944,3786.4963,4.5113,4.4799,4.5419,-0.5138,-0.5891,-0.3585,6.3395,6.321,6.3581
"Gaia DR3 1428427236986209024",246.35588833281682,54.30333866560462,154.35026839246862,0.01610215,465.06705,432.2302358898869,-171.6519267889513,1.0494165,9.139769,10.345348,8.049889,3453.4927,3447.0981,3458.2888,4.9103,4.8915,4.9162,-0.3124,-0.3168,-0.3049,6.4746,6.4707,6.4791
"Gaia DR3 3907283967108054528",184.74174734459442,11.126952372027485,154.69993660722557,0.044472538,1285.9655,-1269.7707366268774,203.44413820016848,1.3976034,11.926109,14.100482,10.567221,2912.4417,2892.7195,2920.0928,5.0372,4.917,5.0802,-0.2564,-0.3843,-0.1854,6.476,6.3998,7.1201
"Gaia DR3 5243594081269535872",145.69216012443803,-68.87998537875298,153.75934537322692,0.02489855,1131.3927,-75.8282413684787,1128.8488141856592,1.0661858,11.133258,12.993792,9.839672,3040.3696,3037.9736,3041.007,5.0426,5.033,5.0434,-0.0973,-0.1097,-0.0949,6.4933,6.4874,6.4977
"Gaia DR3 4339465360510320128",253.85142032580904,-8.32657626383978,153.87539543012036,0.047417864,1214.8705,-817.5802750580574,-898.5949677238423,1.08038,10.444497,12.005681,9.227242,3028.3591,3028.1663,3028.9875,4.4886,4.4878,4.4901,-0.7948,-0.7954,-0.7927,6.501,6.4967,6.5094
"Gaia DR3 1237090738916392832",222.8466426652314,19.101104107947574,148.17931678941665,0.054625016,225.68721,133.37604517724114,-182.0591844077652,1.5099552,6.4300914,7.133002,5.615121,4244.478,4242.5444,4246.52,4.6362,4.6315,4.6402,0.1444,0.1346,0.1581,6.7397,6.7345,6.7454
"Gaia DR3 3988987164339438208",165.0156786023955,22.831702302659366,148.19855031056267,0.02533127,511.84497,-426.95772215768534,-282.2984031950638,1.1143636,8.977005,10.275288,7.8457494,3181.3076,3179.8323,3182.7156,4.1923,4.1883,4.1973,-0.8413,-0.8454,-0.8355,6.7458,6.7419,6.7473
"Gaia DR3 1237090738916392704",222.8480514738455,19.100269640072455,148.06949945238355,0.13173045,133.76799,127.46787577668219,-40.568645496944214,1.0991775,4.4804826,4.8695474,3.9444358,5386.0786,5377.5137,5394.945,4.4925,4.4816,4.5076,-0.0427,-0.1059,0.1338,6.7505,6.7046,7.0924
"Gaia DR3 5153091836072107136",45.462424511757,-16.59453280551054,145.69218853775283,0.024446325,456.8001,-369.97184335074684,-267.931311928784,1.0732157,10.058402,11.475932,8.88558,3282.5583,3282.0251,3283.3298,4.9874,4.9867,4.9884,-0.2232,-0.2256,-0.2209,6.8552,6.8525,6.858
"Gaia DR3 2828928008202069376",344.1402217312129,16.55216937227734,145.62341010499722,0.025450103,1073.0348,-1034.7334113799404,-284.13086712481174,1.0549177,7.795021,8.898596,6.7477736,3398.1133,3362.7478,3515.4578,4.1772,4.0555,4.4891,-0.745,-0.8928,-0.374,6.8717,6.8485,6.8967
"Gaia DR3 3864615459886222464",162.7129640681676,6.804489538122279,143.53906190611502,0.028598778,1184.614,-856.2894965300052,-818.5834069021728,1.0026705,10.290781,11.919469,9.050169,3000.7288,3000.0896,3005.264,4.3615,4.3596,4.3714,-0.7023,-0.7059,-0.6898,6.9687,6.9632,7.0077
"Gaia DR3 3855208897392952192",157.22878342623204,0.8377468877660948,142.09514314210975,0.021169754,948.2882,-602.9919780451988,-731.8819964236676,0.8839424,8.675959,9.877737,7.5821676,3291.319,3290.8674,3292.6692,3.9977,3.9965,4.0023,-1.3453,-1.3463,-1.3411,7.0329,7.0202,7.0358
"Gaia DR3 2195886971653527168",313.3324563031005,62.150957701503515,142.054284613815,0.016025284,773.09576,0.2591201846900617,-773.0957499352076,0.86993074,7.756715,8.790974,6.7472963,3473.9587,3471.713,3487.792,3.9736,3.9674,4.0157,-1.3532,-1.3586,-1.3137,7.0383,7.0316,7.0493
"Gaia DR3 2640434056928150400",353.7970694377148,-2.3927993943668993,139.33889353237683,0.04413923,1148.3746,781.4186685195082,-841.5160515945944,1.1472371,12.623748,14.952096,11.245876,2863.0981,2853.9102,2869.5166,5.0978,5.0194,5.1341,-0.469,-0.5506,-0.4192,7.1788,7.1402,7.66
"Gaia DR3 18565464288396416",39.07167733324421,6.8780898981735605,138.4370910355932,0.041985847,2312.9922,1801.671457880569,1450.4869465238849,1.8051597,10.333128,11.952149,9.096833,3002.6929,3002.2876,3003.0376,4.3483,4.3467,4.3495,-0.7057,-0.7077,-0.7039,7.2242,7.222,7.2264
"Gaia DR3 5975663354131618304",259.75125274377365,-34.997795092684065,138.0662741149332,0.028331729,1151.8684,1131.5170733698837,-215.5688956960665,0.95609975,9.386162,10.588366,8.294535,3313.4404,3311.033,3349.5007,4.2748,4.2691,4.3725,-1.2929,-1.2981,-1.202,7.2425,7.2328,7.261
"Gaia DR3 2552925644460225152",12.099107075154986,5.27553944692346,134.49484768931154,0.057815686,1369.2692,755.893500290751,-1141.719303057953,1.0807776,5.467689,5.9383683,4.828774,4859.2896,4858.631,4859.9487,4.5204,4.52,4.5209,-0.6271,-0.6324,-0.6209,7.4303,7.4272,7.4334
"Gaia DR3 6604147121141267712",344.10194140173917,-31.56626896213439,131.55250924995755,0.027515385,366.3181,330.2033788189263,-158.6023341436887,0.9246975,6.0918646,6.6866508,5.3463383,4463.109,4457.5234,4468.4214,4.5396,4.5335,4.5455,-0.1788,-0.2173,-0.1336,7.6016,7.5985,7.6079
"Gaia DR3 4286249341336984576",282.0747587449577,7.690323894810538,131.27900875405268,0.039764576,450.8537,376.04230329093866,248.7191969416535,1.1973784,12.296879,14.458399,10.945549,2928.8215,2926.6003,2929.296,5.1135,5.1098,5.114,-0.2092,-0.2114,-0.1938,7.6114,7.6059,7.6452
"Gaia DR3 3738099879558957952",202.50420163284346,10.372389574126087,131.10134519384707,0.026954211,1556.9625,1127.3405332043346,-1073.8881364845809,1.0927536,8.205292,9.266712,7.178842,3391.0374,3368.2463,3433.3416,4.1033,4.0359,4.2161,-1.0255,-1.101,-0.8869,7.6238,7.5971,7.7424
"Gaia DR3 96331172942614528",25.62258568627586,20.26551918225611,130.823369060264,0.15318972,737.6295,-300.73691840079994,-673.5388952717276,1.2618266,4.99968,5.439818,4.4173326,5092.744,5091.184,5094.2344,4.4769,4.4753,4.4782,-0.307,-0.3164,-0.2984,7.6485,7.6358,7.6675
"Gaia DR3 114207651462714880",41.068881780380345,25.52175109435131,130.19563405443222,0.028051848,937.71783,864.5251260254983,-363.19555086835487,1.080172,9.467294,10.816531,8.316322,3179.169,3157.587,3238.1348,4.318,4.2492,4.524,-0.7115,-0.7846,-0.4589,7.6778,7.6447,7.6891
"Gaia DR3 3828238392559860992",153.07293731001045,-3.746747553020674,129.7543962369321,0.025240922,287.61423,-152.7602239093057,-243.6929553880118,1.033861,8.331761,9.491674,7.257185,3358.8308,3329.9856,3473.053,4.2371,4.144,4.5425,-0.7087,-0.8091,-0.2899,7.7076,7.6786,7.7473
"Gaia DR3 999747822484300800",90.29510135819429,59.59306278611283,129.3014012527262,0.028304283,934.53876,-104.94209374584324,-928.6279422304801,1.1339737,10.417205,11.98765,9.196526,3013.4104,3013.0315,3015.4773,4.31,4.3081,4.32,-0.7924,-0.7944,-0.7801,7.729,7.7207,7.734
"Gaia DR3 4177731838628465408",271.2841138366001,-3.032798001841446,129.21844952774615,0.025568604,659.77606,569.7350500009994,-332.72570584176094,1.0240192,8.519395,9.602452,7.482928,3619.0828,3618.5862,3620.9648,4.7866,4.7862,4.7876,-0.1193,-0.1239,-0.1038,7.7298,7.7266,7.7333
"Gaia DR3 2161121135533953536",270.57119282072466,64.26058361909148,128.30565976722806,0.03191236,431.1202,196.39438808300974,-383.7888416782764,1.4476835,11.758081,13.707304,10.448387,3004.6438,3003.3079,3005.076,5.0592,5.0494,5.0596,-0.1121,-0.1261,-0.1104,7.7782,7.7705,7.7902
"Gaia DR3 5535361753834861312",115.04626042327716,-42.958948811779244,125.30284548899108,0.02152292,698.9486,-483.4584532806379,504.7743174008572,1.0951318,12.030774,14.073357,10.699945,2960.3953,2960.1418,2960.5903,5.0687,5.0682,5.069,-0.0878,-0.0888,-0.086,7.9706,7.968,7.976
"Gaia DR3 5559035514779971456",104.4373295461301,-44.29139605439596,124.56954932191705,0.049491733,1119.1437,-1118.0733608822757,-48.934413882232306,1.6439328,10.418207,11.823463,9.18865,3179.6157,3179.0486,3181.6692,4.4549,4.4542,4.4578,-1.0393,-1.0407,-1.0386,7.9993,7.9929,8.0132
"Gaia DR3 3288921720025503360",72.46212402119102,6.9613310085374644,124.61980141424488,0.22457013,464.10794,463.9544034849098,11.937009936843957,3.9249425,3.0879216,3.513966,2.7081478,6154.11,6149.9863,6158.3145,4.0309,4.0248,4.0443,-0.8722,-0.9085,-0.7612,8.016,7.9981,8.0341
"Gaia DR3 5559035514776717312",104.43647190771412,-44.291651313997995,124.35689454555873,0.039878186,1178.8744,-1172.1891273041947,-125.36987530414002,2.8755577,10.381962,11.800207,9.160427,3179.4866,3178.3838,3185.0945,4.4405,4.4387,4.4494,-1.039,-1.0408,-1.0303,8.0414,8.0267,8.0785
"Gaia DR3 6133474952391837824",190.18807526858592,-43.563321977327206,124.18513331297466,0.029509502,1042.6694,-782.089989185698,689.5613585623493,1.0842718,10.983478,12.4602165,9.7969675,3075.3416,3073.0513,3089.7136,4.5806,4.5761,4.6154,-0.8556,-0.8595,-0.8238,8.0494,8.0376,8.0772
"Gaia DR3 2246206567973292160",307.63826397516186,65.45081813440359,123.65465984021166,0.014759887,526.09125,443.2636466159827,283.3536914054755,1.0511156,9.43527,10.769656,8.285626,3384.8457,3384.4927,3385.13,4.8381,4.8362,4.8384,-0.0372,-0.0407,-0.0359,8.0768,8.0751,8.0784
"Gaia DR3 3735000631158990976",191.98138882517026,9.749354230882224,123.77563788382407,0.03286869,1108.2571,-1008.267067199613,-460.0339460837744,1.0942307,10.105141,11.642647,8.88834,3038.983,3038.6274,3039.318,4.2507,4.2493,4.2519,-0.7116,-0.7133,-0.7102,8.0817,8.0792,8.0842
"Gaia DR3 4550763526539955712",264.4766236517814,18.596087654354623,122.55460651085501,0.017568411,1351.9653,926.6381166366465,984.455172787448,1.121194,8.74288,9.8210335,7.7107677,3631.1428,3630.836,3631.5435,4.8197,4.819,4.8199,-0.2307,-0.2318,-0.2294,8.1485,8.1457,8.1515
"Gaia DR3 4911306239828325632",24.951317415506175,-56.19325138476668,122.108812649359,0.036529314,263.04077,262.61493034694894,14.96130071250266,1.2739952,5.5083017,5.9569917,4.886207,5044.24,5041.956,5048.7476,4.5958,4.5893,4.6045,0.05,0.0348,0.0623,8.1748,8.1636,8.1843
"Gaia DR3 4911306239828325760",24.950656623757837,-56.19640006625107,122.00347235303983,0.03193793,309.41888,309.22982585737077,10.815266219876033,1.2156,5.6254873,6.089998,4.9957995,4902.265,4899.9053,4903.837,4.5288,4.527,4.5298,-0.3803,-0.3995,-0.3656,8.198,8.194,8.2063
"Gaia DR3 533621859441169920",15.659011875595588,71.67812049454075,121.45982871489811,0.015784185,1787.9337,1746.7010132181863,-381.76236971875386,1.0015539,8.941875,10.254671,7.7960787,3272.1016,3239.1694,3328.0537,4.3509,4.2629,4.4778,-0.4433,-0.5496,-0.2856,8.2276,8.2047,8.2407
"Gaia DR3 2396530698208685312",345.06283531994274,-22.524089212751498,121.472361391852,0.024886552,903.9387,-902.0731782618114,58.044865405649034,1.0888942,7.259579,8.093845,6.3603644,3828.1167,3821.2466,3853.4016,4.4736,4.4613,4.4996,-0.6054,-0.6394,-0.5252,8.2322,8.2226,8.2583
"Gaia DR3 1534011998572555776",188.43142838333532,41.358776694084185,118.02660559667956,0.15303078,762.8627,-704.7021193540293,292.15465992124564,2.109553,4.094672,4.3963013,3.6018336,5761.42,5758.286,5767.7554,4.3327,4.3289,4.35,-0.6323,-0.6928,-0.6083,8.3934,8.1216,8.4656
"Gaia DR3 3399063235755057792",88.59482419468164,20.275852148021837,114.94966074779107,0.5279793,200.6932,-179.01353012437752,-90.72993621907472,5.6246004,4.241686,4.5441318,3.7479024,5808.179,5804.794,5811.247,4.3354,4.3273,4.3572,-0.3132,-0.3376,-0.296,8.4903,8.2553,8.5714
