designation,ra,dec,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
Gaia DR3 5516345223493485952,124.12809430811842,-46.686079025568866,43.48066310471772,0.05911103,440.00296,386.66945671146243,209.9746118852422,0.98956734,17.138054,17.793264,16.376411,,,,,,,,,,,,
Gaia DR3 1991767757560462976,347.9779534947808,50.53791918726962,43.4808984740822,0.019531704,659.2306,651.4497841173954,100.98589547562845,1.1501368,14.03791,15.964009,12.73621,3024.5808,3024.3452,3024.8333,5.0629,5.0625,5.0633,-0.1433,-0.1444,-0.1418,22.9176,22.9055,22.9296
Gaia DR3 5143341362661301632,33.942106109711126,-18.23869646522409,43.481417176015185,0.026377968,128.93085,-33.20349383065669,-124.58205923114278,1.0941306,8.106536,8.589049,7.3971095,4740.9375,4739.605,4742.39,4.5479,4.5464,4.55,-0.1883,-0.1955,-0.1812,22.9682,22.8785,22.9908
Gaia DR3 834571523535693184,157.01736219007225,48.782002086829245,43.482236122087144,0.045152206,899.9549,83.78793938720258,-896.0459899125882,1.0309265,11.717768,11.793282,10.171521,,,,,,,,,,,,
Gaia DR3 4177224620176470912,270.1215640302489,-3.6904755879023337,43.48225068697341,0.13235651,161.32991,154.65990060049262,-45.90918300390196,0.848986,4.5056276,4.714032,4.16821,6662.025,6660.255,6663.6016,4.0024,4.0008,4.0057,-0.4724,-0.4758,-0.4654,22.9158,22.8113,22.9618
Gaia DR3 580925323563533056,137.41277336338547,6.7032726606498425,43.48273743250087,0.021833368,91.36142,-76.4546847764397,50.01590542305522,1.0009044,12.081347,13.529131,10.900247,,,,,,,,,,,,
Gaia DR3 4741518516098734592,37.930165685888774,-54.541010924964915,43.48595356165119,0.01999304,175.73376,-15.685560837311897,-175.03233730791084,1.4321563,12.714962,14.213691,11.517471,,,,,,,,,,,,
Gaia DR3 2124772479414763904,272.59737391878093,51.26527065159342,43.487462484656476,0.01306485,162.18925,54.562416389625774,152.73603285879372,0.98200107,11.466016,12.603583,10.4067,3280.8218,3279.3452,3293.1426,4.1425,4.1359,4.2067,-1.1637,-1.1724,-1.0932,23.0005,22.9236,23.0148
Gaia DR3 3715722687629983104,200.39455120023925,3.7651497549407282,43.4912732384708,0.034568608,519.36676,-517.6136686275502,-42.63742419099401,1.4851159,11.0030365,12.161014,9.929051,,,,,,,,,,,,
Gaia DR3 834571523536798848,157.01673061654515,48.780986968095704,43.49441787080643,0.038626797,884.44904,81.79831470043351,-880.658357833779,0.93805134,6.277527,6.5874543,5.7958035,5701.18,5699.7905,5702.4385,4.3133,4.3123,4.3144,-0.7814,-0.7989,-0.7686,22.9529,22.908,22.9794
Gaia DR3 3860610076465867520,156.35919904709547,5.210601996479496,43.49550891184111,0.058105167,234.39748,-228.42174456695446,-52.58974104673895,1.0153608,15.494612,18.055021,14.067472,,,,,,,,,,,,
Gaia DR3 884951489919636352,107.01686029829149,29.8331889109007,43.504905585297074,0.026109004,333.0689,-156.40895093374195,-294.05974962336535,1.0319707,8.056618,8.532945,7.4159985,4850.3135,4849.0356,4851.4717,4.5609,4.5599,4.5619,-0.374,-0.3807,-0.3674,22.972,22.9566,22.9882
Gaia DR3 5930568602785283072,248.95175852133778,-53.751853850021625,43.506402116520725,0.030776411,281.56302,-137.76160367062823,-245.55950969116262,1.1344671,14.234839,16.19565,12.922524,3011.3135,3009.8308,3012.3252,5.0741,5.0601,5.0873,-0.2288,-0.2706,-0.2114,22.944,22.8667,23.0974
Gaia DR3 5512265038913877248,111.39698802094678,-42.64843672627597,43.50879807969267,0.039056737,281.5064,-247.3081506915134,134.4787645615865,3.2613075,12.361734,13.864131,11.16493,,,,,,,,,,,,
Gaia DR3 2373841073178592512,8.35085951583238,-15.358471187069451,43.508933462717096,0.80952126,303.1747,302.12938639606415,25.154168874379067,1.1622541,20.278069,21.682774,18.790785,,,,,,,,,,,,
Gaia DR3 635964431813070848,138.51257175913005,19.66755998379797,43.51486642525858,0.047027282,217.28497,-146.55689707156012,-160.4176988621614,1.7891237,11.147005,12.412503,9.969009,3177.4294,3175.1504,3189.2327,4.0208,3.9991,4.028,-0.8011,-0.8095,-0.7695,23.1716,22.9935,24.4614
Gaia DR3 4663226523630904064,70.39688189351463,-65.09331047478877,43.51537539132285,0.01958675,100.62836,96.21372074615654,29.47858169719547,1.3142759,11.925454,13.281352,10.769787,,,,,,,,,,,,
Gaia DR3 1407397599636558592,252.01920476337241,45.37874151815189,43.515870809935016,0.016961223,45.755646,36.025658202596006,28.208703313352927,1.1188501,12.318982,13.9405575,11.086431,,,,,,,,,,,,
Gaia DR3 2501776500974951168,39.375907368085365,0.356866570153772,43.51742325189049,0.021649346,530.4942,502.6764337164533,-169.5301680589995,1.3060855,13.600848,15.365736,12.339187,3094.8472,3094.5278,3095.16,5.0327,5.0324,5.033,-0.1253,-0.1266,-0.1242,22.8837,22.8704,22.8975
Gaia DR3 1641189157936120704,237.77514310505856,64.95136235115004,43.52019600409868,0.091446765,227.18196,-226.97311819509014,9.738778375207552,0.97004735,17.380127,20.670452,15.8329735,,,,,,,,,,,,
Gaia DR3 1658057762250899584,211.94421356596527,57.19674056757806,43.52091483071722,0.020730399,706.2174,-683.4050730620218,178.0464853024432,1.3521156,12.827663,14.443755,11.599254,,,,,,,,,,,,
Gaia DR3 1542896911520969600,189.77208356403887,47.03921271467097,43.521621325684166,0.0449997,402.45773,384.6679528850013,-118.33338956810591,1.5318718,11.208411,12.467017,10.094098,3204.925,3203.5374,3227.1992,4.0657,4.0571,4.0935,-0.8859,-0.8912,-0.8144,23.1332,23.0006,24.2372
Gaia DR3 6371430640400532480,324.8078757984019,-71.39915779548171,43.52413394663068,0.01591001,225.57608,37.33585757038412,-222.4648389751993,1.0994283,11.390889,12.673086,10.269669,3208.1975,3207.5073,3213.8545,4.1475,4.1445,4.1596,-0.8472,-0.85,-0.8307,23.0479,23.0123,23.1751
Gaia DR3 5060587895604134400,52.20693584131422,-27.31502225447108,43.52575640063314,0.027590504,813.47327,721.3377783957164,376.0459508402679,1.7151587,13.587359,13.685072,13.403924,,,,,,,,,,,,
Gaia DR3 863776987616459392,172.80520453100624,63.15764745427431,43.52611461869359,0.013726919,71.362885,66.63715249822174,25.537259788586535,1.1367301,9.399623,10.200419,8.527075,,,,,,,,,,,,
Gaia DR3 5279003887597588096,100.92555975684729,-69.48211717521437,43.53284149231175,0.036327723,183.74289,-156.74898023416176,-95.87078675786287,2.5511146,12.655987,14.28592,11.4244795,3004.7607,3000.3762,3018.3127,4.2602,4.2454,4.2788,-0.7404,-0.753,-0.705,23.12,22.9577,24.5733
Gaia DR3 3037592156694079744,118.30682199134144,-10.206478244802568,43.53394638488109,0.0351347,377.0399,144.47045956062607,-348.2633395422937,1.1945539,14.765156,16.866327,13.426712,2959.9321,2957.801,2961.925,5.1322,5.1122,5.1488,-0.4632,-0.4911,-0.4252,23.0532,22.9682,23.2132
Gaia DR3 1371474768050872192,238.77380958451147,33.84521510103183,43.53574891544147,0.018150229,644.6437,412.232908486066,-495.61024690398017,1.0723711,14.349002,16.211353,13.065818,3057.0007,3056.727,3057.2173,5.1425,5.142,5.1428,-0.4676,-0.469,-0.4664,22.8521,22.8347,22.8654
Gaia DR3 5930568598406530048,248.95891507885545,-53.75810942652147,43.53788416327305,0.02968786,270.1145,-126.53214751089844,-238.64504378912295,1.1340455,8.437798,9.00019,7.6507497,4591.4526,4585.412,4597.2236,4.5921,4.5831,4.6203,0.2233,0.1842,0.2931,22.8274,22.7563,22.9017
Gaia DR3 5304502936647141504,131.8283276427928,-57.298460350583476,43.5395408601546,0.017385239,126.94478,-125.8895689325397,16.333780288884284,1.2941291,12.313643,13.903265,11.087125,,,,,,,,,,,,
Gaia DR3 596878550087942528,133.06897361627952,8.06187439846827,43.54363698883695,0.04666672,278.7712,151.0954523820362,-234.2723735491977,1.9447471,6.423365,6.737231,5.9356174,5688.012,5687.266,5688.7305,4.3626,4.3619,4.3633,-0.5289,-0.5348,-0.523,22.9346,22.9088,22.9595
Gaia DR3 5965924361166271104,257.0282653744144,-41.72428568637913,43.543814613745795,0.059289332,365.72495,-180.7468527124928,-317.9391769623669,0.9807718,12.9320965,13.981255,11.611918,3138.6091,3135.6968,3205.027,4.6612,4.6509,4.8497,-0.6153,-0.6269,-0.3785,22.991,22.9478,23.0484
Gaia DR3 851346566283231616,153.48973198525323,52.503346332035726,43.54525680068646,0.01606434,765.5407,87.0910939479686,-760.5706303916512,1.0328377,9.101742,9.753676,8.323083,4267.2485,4265.965,4269.034,4.6083,4.6079,4.6088,-0.4897,-0.4932,-0.4847,22.9533,22.9425,22.9711
Gaia DR3 5950974851364748160,259.8314903541734,-47.6063545044993,43.551600588137184,0.09101917,305.66516,130.73316965886252,-276.2969895735533,1.0849568,16.477758,19.312658,14.951877,,,,,,,,,,,,
Gaia DR3 4483969878781058944,276.792518530562,11.270370033520146,43.556687679037275,3.6769521,4.2733,-4.272389500949758,-0.08821119570784353,1.2850616,20.678068,20.617502,19.579117,,,,,,,,,,,,
Gaia DR3 4249667627392687488,303.49464275885714,6.685232551839733,43.56961462268626,0.022110058,634.7514,-252.0479701820671,-582.5642983122518,1.0346967,11.950715,13.46501,10.748898,,,,,,,,,,,,
Gaia DR3 114832620743735808,42.03952436381632,27.068111757001752,43.57040806887107,0.05413001,302.9037,278.46940568310737,-119.18652109895271,2.2394505,7.3799114,7.794708,6.791135,5111.457,5108.0854,5139.6064,4.4809,4.4775,4.5141,-0.2815,-0.2964,-0.146,22.8463,22.2315,22.9344
Gaia DR3 2459254503678694144,27.449860335318807,-13.609590176961722,43.57257239051401,0.036989734,122.71358,62.42912716164055,-105.64670602378071,1.3371772,14.187399,16.140703,12.881065,,,,,,,,,,,,
Gaia DR3 4249667902270614272,303.480854630129,6.709863753429052,43.57360725110433,0.037871387,635.7046,-254.83923163700746,-582.3892988936018,0.99518675,15.664284,15.869202,15.303911,,,,,,,,,,,,
Gaia DR3 2948306177526059520,105.40131702745103,-14.620829431672957,43.57504469884628,0.032623637,320.74585,-224.59302806669064,228.98881873402448,1.2371984,14.556805,16.581264,13.231869,2991.1763,2989.7495,3002.5215,5.1351,5.1182,5.1366,-0.3631,-0.3705,-0.3182,22.8965,22.8277,24.0495
Gaia DR3 3558266708748472960,168.81527935190277,-18.12993885569282,43.575144761377096,0.026110768,753.0707,141.40463510772145,-739.6757157375932,1.3888859,12.422205,13.890736,11.234814,3142.385,3080.8892,3228.2163,4.5211,4.3071,4.7251,-0.5629,-0.8006,-0.2877,22.8995,22.6481,23.4835
Gaia DR3 1128210122507896832,163.60246869511477,76.06638564220438,43.58035019643688,0.012356008,455.51196,-432.6488713152799,142.49951826618405,0.9331988,9.054224,9.692552,8.28566,4330.224,4329.1353,4331.2676,4.6222,4.6216,4.6227,-0.4088,-0.4122,-0.4056,22.9334,22.9269,22.9395
Gaia DR3 3499614570544095232,188.1376181675934,-26.173670942763376,43.58971545506221,0.021299291,993.6978,721.5484861582956,-683.2299514007556,1.3295543,12.415044,13.762764,11.264787,3162.2222,3155.6426,3184.46,4.4562,4.4317,4.552,-0.7762,-0.8028,-0.6642,22.9854,22.7432,23.0334
Gaia DR3 6402563827535838592,327.61122169837375,-63.68089206134281,43.594114805894336,0.021715567,240.94644,-176.5672807865004,163.94871113059372,1.4793434,12.583935,14.113433,11.37809,,,,,,,,,,,,
Gaia DR3 350549737439047296,24.601714377869346,45.281499566436956,43.59539259614359,0.026208155,328.77057,316.0164677087627,-90.6844948598173,1.3803471,12.33518,13.6937475,11.18785,,,,,,,,,,,,
Gaia DR3 1704429394569760384,241.36044145375746,76.91624377197843,43.60431644230994,0.046121567,353.08917,-343.8078492738773,80.42470161738095,2.8574893,11.303369,12.614909,10.155199,3170.4788,3169.588,3171.3284,4.0574,4.0545,4.0602,-0.838,-0.8409,-0.8345,23.0584,23.0233,23.1802
Gaia DR3 1130864790254350464,147.1250434341011,77.38976259824618,43.61323722036152,0.012764738,110.05544,27.71074781477124,106.50969428893885,1.1435244,13.5883875,15.262522,12.350536,,,,,,,,,,,,
Gaia DR3 2807687883095124992,9.241631892644449,26.182032848508854,43.61362628522221,0.022524148,86.97385,76.16282140241587,41.99612241810282,1.0758655,8.603375,9.262847,7.8259115,4367.2637,4363.13,4368.211,4.5653,4.5607,4.5666,0.2452,0.2228,0.2498,22.9538,22.9237,23.0078
Gaia DR3 129200553364168064,42.95680788206044,29.4862119085418,43.61511712093204,0.053086042,168.63028,-70.22798327958414,-153.31080369423574,2.1886477,13.075426,14.254033,11.321482,,,,,,,,,,,,
Gaia DR3 5028912580514933248,20.85269450746713,-30.760225617466908,43.61832464885442,0.017601365,203.8583,-107.07625018082562,-173.47300824828648,1.152579,10.846926,11.85022,9.854344,,,,,,,,,,,,
Gaia DR3 4906743988126708992,9.095197453410867,-59.923768761905706,43.618785396007375,0.018871129,279.6759,250.84173413803836,123.68117521338566,1.1047739,14.149183,14.124718,14.228513,,,,,,,,,,,,
Gaia DR3 3558078936688219776,168.8317237559132,-18.14777130650102,43.62467621862675,0.015938241,752.4362,149.71587562435627,-737.3909732798531,1.0327395,9.423277,10.251804,8.532256,,,,,,,,,,,,
Gaia DR3 1913835129292662528,350.74357567332095,37.28702970655324,43.63091017667599,0.022811785,89.985115,65.87250723418813,-61.30362025281541,1.2638421,11.327508,12.551292,10.223645,3258.106,3247.8572,3374.5872,4.2203,4.1801,4.5702,-0.8355,-0.8772,-0.428,22.9254,22.6547,23.0771
Gaia DR3 1371764351925872384,238.27903834785707,34.74430927465076,43.63210848574457,0.01899212,570.005,257.1214991751377,-508.71821011599707,1.2818415,11.934863,13.449909,10.731299,,,,,,,,,,,,
Gaia DR3 1973094614149871872,326.2240927718659,44.282895104675546,43.64041292616246,0.015270062,670.308,-140.59959449784125,-655.3964569723692,1.1357676,10.513817,11.63558,9.457491,3592.6008,3592.4153,3592.8176,4.6332,4.6328,4.6335,-0.2223,-0.2234,-0.2209,22.8366,22.8288,22.8442
Gaia DR3 1081127557137725696,120.3378864093979,56.399817570980986,43.64203983646345,0.043069392,292.6285,-20.00285718544947,-291.944066618757,0.95809495,15.423319,17.937391,14.018726,,,,,,,,,,,,
Gaia DR3 6161174910174799360,203.27539228882085,-39.95476645501954,43.64469820637238,0.025470393,107.59566,17.931918918354285,-106.09086680747048,1.5617439,11.955455,13.275326,10.8214445,3163.7744,3163.2986,3164.4502,4.2332,4.2317,4.2354,-0.9189,-0.9204,-0.9166,22.987,22.9713,23.0112
Gaia DR3 4319899070070496128,289.86839397535414,14.633586577140946,43.646892350984835,0.0258473,508.0171,503.50607283787554,-67.54990158225621,1.1218714,14.326206,16.336758,13.007802,2997.5132,2996.5408,2998.448,5.093,5.0862,5.0944,-0.2148,-0.2192,-0.1923,22.9503,22.9096,23.3473
Gaia DR3 67198925172337536,59.97722359716393,26.08875545690686,43.6472342258144,0.35264942,774.40173,730.9157017329952,-255.8520335787411,12.874119,11.467834,12.857243,10.2984495,,,,,,,,,,,,
Gaia DR3 3591011474602344320,169.5510856826126,-8.937437474954493,43.650127737607484,1.9876546,680.22723,-627.1816555011349,-263.3482357732854,1.1040448,20.849493,21.359217,19.156792,,,,,,,,,,,,
Gaia DR3 3558078971047964800,168.83709045761614,-18.147002520277812,43.657783721455765,0.015533775,748.08875,144.0050812277542,-734.0976351259167,1.0445269,9.35671,10.171244,8.47374,,,,,,,,,,,,
Gaia DR3 418491412783587200,10.34434410441941,55.83534173027835,43.65935569250702,0.021755258,324.16254,316.4948482298401,-70.08824803567146,1.1266102,13.998035,14.009648,13.946325,,,,,,,,,,,,
Gaia DR3 4068962066817869440,266.86026183548597,-22.48814190607528,43.66037164656134,1.6603591,37.397175,-35.99148490458545,10.156854243908727,1.2762103,19.699903,20.384647,18.60844,,,,,,,,,,,,
Gaia DR3 5645692939616481024,129.33585324304838,-28.333488122410728,43.66261840862225,0.79517037,240.29398,131.811732213921,-200.91507058751725,8.194062,14.111042,15.763629,12.595624,,,,,,,,,,,,
Gaia DR3 3460347849221303296,178.9583533444811,-38.28168277300529,43.678833029933806,0.022908688,690.65344,624.1210522003835,-295.7618913008721,1.1283365,11.115173,12.191074,10.084187,3582.9517,3540.7686,3621.3643,4.7195,4.4891,4.8033,-0.6634,-1.0272,-0.3982,22.9938,22.745,23.3512
Gaia DR3 4996252755842227072,2.431511336902061,-41.29274481908485,43.68296027583488,0.020657854,220.76576,193.69535479601598,105.9227586829454,1.156922,14.061494,15.91376,12.778262,3035.3064,3031.3164,3051.037,4.9134,4.8812,4.9764,-0.6192,-0.6725,-0.4187,22.7755,22.602,24.7763
Gaia DR3 3518918112077486720,181.4442002540045,-18.82699658467461,43.694742552149435,0.029654106,317.09793,-16.841413529267605,-316.6503847614989,1.0376272,14.478843,16.492876,13.159497,3002.8677,3001.8953,3007.1584,5.1294,5.1165,5.1309,-0.3571,-0.3621,-0.3119,22.8525,22.7593,23.6754
Gaia DR3 6370294123335198464,313.36802981802464,-73.13705370226131,43.69902389146241,0.017248556,205.56812,87.39908198694447,-186.06356380702937,1.1678188,11.7399845,13.022547,10.620563,3203.3772,3186.1055,3220.1733,4.2418,4.1903,4.3064,-0.8912,-0.9525,-0.8368,22.8363,22.4814,22.9328
Gaia DR3 3538007420641336448,168.69872764763568,-23.107179608230158,43.70073883558359,0.28444666,468.8088,-295.1662572930937,-364.2232683156904,3.2412503,11.469223,,,,,,,,,,,,,,
Gaia DR3 6317869099684480768,231.76832317085035,-9.3058113399794,43.701567296012364,0.047945213,295.1452,-118.2692409317716,-270.4127841109641,1.1305285,15.173652,17.50708,13.802508,,,,,,,,,,,,
Gaia DR3 3265335443260522112,48.194346115429944,-1.1964050113001996,43.70273455684943,0.13252045,205.44289,193.54884716032865,-68.8884844240555,1.1576803,4.92225,5.2107015,4.4882565,,,,,,,,,,,,
Gaia DR3 1371764351926288512,238.27787693085415,34.75163835477546,43.706418666950114,0.1788049,559.7668,254.82830610576644,-498.3988072118145,7.3951902,10.905036,11.984896,9.530205,,,,,,,,,,,,
Gaia DR3 5192408069781824896,151.78577246510676,-82.83631930504066,43.713196042945675,0.018265102,350.74402,-308.7153353279421,166.48183937897437,1.4798923,13.423582,15.112831,12.1270485,3101.0564,3100.5508,3102.5925,5.0069,5.0053,5.0073,-0.042,-0.0441,-0.0384,22.8595,22.8393,23.0017
Gaia DR3 5192408069781824512,151.77968722091447,-82.83688536267218,43.71772516138545,0.019194642,361.77402,-315.96753933730287,176.1957561183662,1.0884712,11.222046,12.487539,10.103281,,,,,,,,,,,,
Gaia DR3 5957041127551353088,269.0568421687032,-41.09912202582104,43.7259188518255,0.021922568,30.224955,28.735405090428035,-9.371467375677488,1.0633161,13.652943,15.43145,12.389287,3091.9534,3091.6921,3092.2368,5.0419,5.0416,5.0422,-0.1511,-0.1522,-0.15,22.7509,22.736,22.7647
Gaia DR3 1194206418179409280,235.99809080000543,14.452258186562377,43.726029788405924,0.028607506,400.30667,400.0195227501341,15.159915944146107,1.2619361,14.180366,16.016811,12.897956,3062.3018,3061.8782,3062.8853,5.1151,5.1137,5.1156,-0.375,-0.3774,-0.3698,22.7636,22.7388,22.8358
Gaia DR3 4536614495522394112,276.2697797161684,24.632584410011688,43.72650236178374,0.012037734,450.4383,-40.121336991527656,-448.64788694032734,0.9840008,10.032018,11.003383,9.057953,,,,,,,,,,,,
Gaia DR3 4146047383865700864,273.1847389262097,-15.068692319976778,43.72962121785499,2.0729773,36.177425,-29.320180751794982,21.192761930776534,1.5222306,20.283976,,,,,,,,,,,,,,
Gaia DR3 4040232373435059200,266.9993969437762,-36.44086767373461,43.73172456312769,2.1842484,36.199436,-26.605398092227524,24.54693382186714,1.6075728,19.924667,17.75093,16.608524,,,,,,,,,,,,
Gaia DR3 418491408481398272,10.339352049895332,55.834232406285906,43.73457203550505,0.021873875,332.4985,324.32819707605586,-73.25627608421411,1.1802154,12.731781,14.291872,11.509709,,,,,,,,,,,,
Gaia DR3 6449957142381556480,318.0699506826907,-63.30351242478548,43.736169854074745,0.022042617,141.38199,-88.28011031615213,-110.43318740237882,1.1583774,14.258646,16.316595,12.928778,,,,,,,,,,,,
Gaia DR3 6846064551407418112,305.1806496174296,-28.101579282165574,43.7365472150622,0.022647504,212.20084,-205.76840642728354,51.8512902428903,1.2550647,12.58374,14.1802225,11.356801,3021.4973,3020.4077,3026.3564,4.2963,4.2929,4.3069,-0.7037,-0.7079,-0.6849,22.9316,22.9032,23.1456
Gaia DR3 6470597999291000448,310.05477949103073,-55.025048092836,43.74237482220417,0.036809094,498.18228,408.86698417163467,-284.62846811221,2.262571,13.681643,15.44736,12.404863,3065.23,3057.3113,3080.9094,4.7911,4.7228,4.8279,-0.6719,-0.7796,-0.4691,22.7598,22.2546,25.9882
Gaia DR3 708608825759209088,124.5434455551448,30.597161377890014,43.74459810144756,0.019946724,870.3281,-284.06568281621895,-822.6650181194118,0.94852656,8.42755,9.041617,7.6806183,4436.757,4425.703,4452.7344,4.5424,4.5292,4.5545,0.028,-0.1052,0.133,22.8188,22.7395,22.8642
Gaia DR3 3662636823132300032,203.67206658148982,-0.5956181019830046,43.74674588145839,0.33300146,280.4751,-276.9029992866074,44.62071265610922,2.4453328,3.3738446,3.5341668,3.222478,8066.827,8064.1704,8069.9985,3.8664,3.8655,3.8673,-1.03,-1.0302,-1.0299,23.2578,23.2439,23.2696
Gaia DR3 5369584885317537408,175.95322607265086,-51.58639310517054,43.77066507301227,0.0210763,374.70154,-347.58407154428414,-139.9519691852618,1.3246423,11.78543,13.131813,10.636824,3149.2515,3147.967,3172.563,4.1882,4.1816,4.2737,-0.847,-0.8528,-0.7586,22.854,22.6116,22.9075
Gaia DR3 2860379125997924480,4.338202188931532,29.1849048645301,43.773296801166225,0.020379469,812.7976,691.1454063893501,427.7358394739822,1.1716653,10.5981455,11.751639,9.530765,,,,,,,,,,,,
Gaia DR3 426122397136335872,13.996912620479067,59.80045165275366,43.77453946976722,0.050771616,455.93738,452.38187179840827,-56.8289451174428,1.0060052,16.805937,17.361704,16.116907,,,,,,,,,,,,
Gaia DR3 2229668951018122112,334.0959759546688,70.9442135471197,43.78639014812944,0.013594019,863.78864,862.8296004351645,-40.69232497487799,0.86215335,11.217248,12.360321,10.148163,3351.5847,3351.0474,3352.7495,4.1097,4.108,4.1135,-1.298,-1.2997,-1.2953,22.8435,22.8254,22.8532
Gaia DR3 2367938722962185088,5.035582813353748,-17.061447997422228,43.786487964219894,0.017930692,142.53143,141.90292777392352,-13.370393462333293,1.1562842,10.84538,11.902071,9.82378,,,,,,,,,,,,
Gaia DR3 120495788525627776,51.836272360938445,29.0123941526466,43.79201025574775,0.031891692,206.19751,-206.09720995605383,6.430770837291422,1.4891644,12.9899435,14.5359335,11.783575,3040.8635,3032.9844,3126.542,4.4752,4.4342,4.7534,-0.7452,-0.7976,-0.4033,22.7313,22.566,22.8716
Gaia DR3 2027434780913030656,300.11511730463326,27.443217976560735,43.79205366315437,0.014868802,658.3793,-102.8604612237664,-650.2945615107424,1.0480653,12.159121,13.46487,11.030262,3255.3955,3254.5164,3263.3599,4.3227,4.3205,4.3299,-1.1805,-1.1828,-1.1763,22.8715,22.834,23.0507
Gaia DR3 6131349562059299712,185.9092860303274,-46.1056960870971,43.79235599149152,0.022090828,232.97769,-232.63651798252192,-12.60390966444711,1.1949258,12.425029,13.979581,11.20509,,,,,,,,,,,,
Gaia DR3 4789443208593313280,66.49965422132102,-46.353813791547665,43.79444493226102,0.01645379,221.43204,-163.9513288380495,-148.83585071532752,1.3405257,11.855667,13.191268,10.715719,3158.5925,3155.445,3227.8123,4.2209,4.2091,4.4604,-0.8681,-0.8789,-0.5962,22.8429,22.6733,22.9199
Gaia DR3 1545795533411708032,183.78523588209376,48.732334993762976,43.79739349628457,0.09220727,231.71915,-226.13815053834716,-50.54998700400681,4.7003026,9.804552,10.742855,8.838976,,,,,,,,,,,,
Gaia DR3 5111963126166679936,52.16324503171523,-15.621230892219272,43.799376423700465,0.80123883,189.18773,180.15345364279926,57.76441748233538,33.498302,12.931298,14.530093,11.578072,,,,,,,,,,,,
Gaia DR3 884039857341503616,106.42577095656642,27.470399759829288,43.8003512539923,0.01881565,108.30502,-48.793049205213265,-96.69134730651555,0.90963113,9.58005,10.389699,8.700125,4050.0288,4049.8577,4050.2822,4.6709,4.67,4.6719,-0.0472,-0.0503,-0.0424,22.7679,22.7578,22.7789
Gaia DR3 762920503987026816,165.79057372525148,36.65252358429698,43.80442474089575,0.023531837,190.8613,-188.45699068997078,30.199301402093074,1.3200715,12.363995,13.901035,11.15202,3020.353,3019.733,3020.9185,4.1745,4.172,4.1769,-0.8101,-0.8129,-0.8073,22.8206,22.8083,22.8334
Gaia DR3 4303965875262889472,300.0126991587799,11.834667075091048,43.80654921009383,1.6965963,19.310947,3.7938717736661642,-18.934603708640662,2.4714234,19.567392,19.999453,17.859003,,,,,,,,,,,,
Gaia DR3 4286113482922764288,281.33849556406,7.198401137433233,43.809880849296114,0.07640233,350.64648,-224.20741774020658,-269.5996905507898,1.0668783,16.286184,19.205635,14.804861,,,,,,,,,,,,
Gaia DR3 4924503128140880512,4.1579022117981745,-52.69330525264035,43.810471767665476,0.021100901,102.813835,101.9875342203061,13.008772951044318,1.257071,14.344408,16.355257,13.025733,2990.8708,2985.2837,2996.929,5.0568,4.9014,5.0815,-0.3008,-0.3924,-0.2729,22.891,22.672,26.3885
Gaia DR3 3949199167129128832,188.10988694987336,20.391105184561205,43.81756671439604,0.031210635,49.523205,42.59584731007325,25.261464199721026,1.5954747,11.813247,13.210585,10.641402,3118.1274,3116.5974,3124.0952,4.1543,4.1454,4.1633,-0.8156,-0.8225,-0.7932,22.8801,22.8285,23.4904
Gaia DR3 497443219601002496,69.74248541156469,70.80831336157023,43.82131996165673,0.030901635,165.67654,165.6669858470293,-1.7796104457511575,1.2142719,14.8839245,17.081455,13.528501,,,,,,,,,,,,
Gaia DR3 1723645112612063616,262.513122441246,84.73716508974675,43.82180238423499,0.021239346,162.11992,85.32897414344563,-137.84714431296163,1.2189274,14.395461,16.407341,13.076492,2995.6692,2995.3862,2995.962,5.1098,5.1093,5.1102,-0.2754,-0.2769,-0.2733,22.7328,22.7199,22.752
Gaia DR3 764805169996366720,167.0571838755412,38.426812246181065,43.82369436710315,0.025764897,217.08395,-213.2534349342589,40.60070407112488,1.1193873,8.045456,8.540206,7.3883915,4786.835,4784.912,4789.95,4.5504,4.5489,4.5519,-0.2024,-0.213,-0.1727,22.886,22.8093,23.0109
Gaia DR3 4989657094825384064,17.19032438471406,-37.174544760177824,43.82386200089492,0.02248926,706.62225,-558.987363412735,-432.25935712647015,1.0277946,14.322048,16.279758,13.01778,3022.1145,3020.6648,3032.6265,5.1159,5.073,5.1183,-0.3305,-0.3387,-0.1952,22.7217,22.5868,25.2561
Gaia DR3 328181406025950848,35.27089501564342,36.88233164987385,43.82397707070275,0.072814606,925.8577,744.337357997953,-550.6127884032371,1.2791891,12.961604,,,,,,,,,,,,,,
Gaia DR3 3778027269931886592,160.65203320872314,-3.9181946471342393,43.82407421847355,0.022589976,501.3013,-497.5427916347506,61.271334499759725,1.233883,12.642132,14.214776,11.42671,3212.1099,3211.5916,3212.727,4.9425,4.9417,4.9443,-0.0034,-0.0056,-0.001,22.7106,22.6885,22.7415
