designation,ra,dec,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
Gaia DR3 4383678234889072384,248.6647497066207,0.8520554737493768,33.9822662002712,0.15144387,171.19292,146.6020652086756,-88.40162530265816,2.5620692,13.9540825,15.277398,12.35619,,,,,,,,,,,,
Gaia DR3 2924339469735490560,95.74027679879319,-24.556013384224993,33.98228753702382,0.01585166,6.2696834,-3.4671131307289182,5.223796945250976,1.0228971,7.2105713,7.5419726,6.7057323,5584.407,5583.5186,5585.33,4.4192,4.4184,4.4198,-0.2759,-0.2827,-0.2694,29.4162,29.4012,29.4324
Gaia DR3 2899948041224332288,96.80518276272059,-25.84906059942711,33.982968980900885,0.013435589,273.43707,-167.78368271967275,-215.90847324713903,1.0762167,10.870121,11.88369,9.871554,,,,,,,,,,,,
Gaia DR3 6631773239851168768,282.9778598616757,-61.94959422804637,33.98383135759117,0.34167448,333.57053,-299.33375071546607,-147.20256090857606,21.381432,12.108137,13.42007,10.972918,,,,,,,,,,,,
Gaia DR3 2831490694928280576,346.63270741801705,19.91053454233156,33.98388142582862,0.099816784,281.9058,281.9022630261256,-1.409022350885804,2.4273472,15.025963,14.453457,13.924395,,,,,,,,,,,,
Gaia DR3 5055283885871157120,50.63993502150359,-30.189574193605267,33.98425429976586,0.035386622,240.42072,52.28919093146051,234.66563873755211,1.1237668,15.425418,17.614717,14.072255,,,,,,,,,,,,
Gaia DR3 1295931997030930432,223.45153977149022,37.55503323378995,33.985603349227326,0.09557646,111.004486,-67.55908973638353,88.07818004168385,1.0962057,17.351202,20.430687,15.840981,,,,,,,,,,,,
Gaia DR3 6634463852178515456,275.44320118014036,-61.0342842162746,33.986351568579266,0.074646324,570.4386,54.19634178441352,-567.858185786808,0.9836821,16.68901,19.805342,15.212445,,,,,,,,,,,,
Gaia DR3 5567054149998654848,94.02186305273807,-45.951664056236005,33.986606704719925,0.3914402,138.85675,-48.575812059706074,130.08300002938768,1.0526695,20.103197,21.445011,18.57878,,,,,,,,,,,,
Gaia DR3 4317143075443812608,295.2438901750178,13.548865400270234,33.98931794512264,1.9213089,19.952288,3.119182914517518,-19.706964362086786,2.2531514,19.98999,19.840494,18.411827,,,,,,,,,,,,
Gaia DR3 6465635353559080448,324.6711790348725,-51.65709356735207,33.99449457340956,0.030445091,258.66794,257.5102701069256,-24.445244032855115,1.1462408,14.83871,16.822792,13.527311,3010.0127,3007.431,3022.6123,5.0948,5.0526,5.0997,-0.2357,-0.2552,-0.1088,29.5913,29.2557,33.3152
Gaia DR3 3224280950390920960,84.9730589626196,3.8632564208304774,33.996612897272605,0.018430652,184.33853,54.16741721429972,-176.20041792587782,1.2058785,13.624212,15.193102,12.412157,,,,,,,,,,,,
Gaia DR3 1538680318784669184,184.54841986774113,44.8326758593734,33.99666164062692,0.034851346,255.54459,213.29142209377565,-140.74730839938067,1.2076604,14.883945,16.88826,13.563306,,,,,,,,,,,,
Gaia DR3 4052920604532958976,275.85294277185506,-25.73809529695771,33.997465286367444,1.8810177,28.152853,-24.770376735458267,13.379520149787538,1.8553505,19.56781,19.598206,18.206526,,,,,,,,,,,,
Gaia DR3 4266183563353025536,283.28654177280043,-0.3670973029888559,33.99811933150649,1.4504168,8.667976,-7.881571999760722,-3.6075810282727363,1.3580513,20.229527,,,,,,,,,,,,,,
Gaia DR3 4532560355640612608,282.06846728802026,23.514716532286258,34.00205278436266,0.033251174,26.336264,25.348909745947985,-7.143635208801668,0.95979685,6.067812,6.3093777,5.6571374,6199.4194,6198.5547,6200.219,4.1226,4.1212,4.124,-0.6666,-0.6728,-0.6608,29.3822,29.3519,29.4144
Gaia DR3 2379350519786259072,347.0492087115768,-27.368012422937834,34.00249534591908,0.47501123,441.01874,353.4977261929564,-263.69847929336277,1.1674107,19.444204,21.417002,17.901934,,,,,,,,,,,,
Gaia DR3 6426541599159134592,310.83300039769273,-64.26092681572378,34.004356401652444,0.022417946,271.83493,-100.70557510685228,252.49280005623228,1.0389125,14.783765,16.687073,13.491457,3042.8909,3040.5515,3044.3079,5.0967,5.0705,5.1074,-0.4,-0.4498,-0.3774,29.2919,29.199,29.4287
Gaia DR3 1754433701637713280,308.7088956639858,10.238053443390104,34.004751073051466,0.014946753,283.38583,164.82173773666017,-230.5240125052779,1.0229704,11.960558,13.165558,10.871069,3259.7234,3256.915,3294.922,4.209,4.2026,4.3097,-0.9292,-0.9363,-0.8249,29.4565,29.4177,29.5655
Gaia DR3 3916987054143833600,176.00026134062665,13.042875942225795,34.006206374217314,0.024619574,382.8648,-187.40583917072234,-333.863001340572,1.184699,12.658901,14.000278,11.515954,3147.5369,3146.293,3149.329,4.2672,4.2625,4.2723,-0.9047,-0.9095,-0.8983,29.4754,29.4444,29.6147
Gaia DR3 4561347906504985856,254.33295345819988,19.41557400148219,34.01063469249691,0.02181214,342.13593,-201.90543443630997,-276.2086102254387,1.4018629,12.65679,14.133928,11.4650955,,,,,,,,,,,,
Gaia DR3 5992208427189627648,246.1124461710042,-43.6569537941447,34.010860321904566,0.018317647,226.51399,-209.17481164793497,-86.91653620140238,0.9435971,9.490769,10.203906,8.674958,,,,,,,,,,,,
Gaia DR3 6366726276822544768,300.20284668023834,-75.38579129700912,34.011293380166244,0.10921094,138.94662,63.56602475492513,-123.55373070998301,0.97137654,17.483158,20.897049,15.905625,,,,,,,,,,,,
Gaia DR3 5150034334753303040,34.483474288031736,-13.453080730128251,34.013176305883036,0.021089034,219.38914,213.11689458562998,-52.08443463816782,1.1810148,14.095832,15.802032,12.842324,3128.2622,3127.85,3128.908,5.044,5.0419,5.0445,-0.2052,-0.2069,-0.1981,29.268,29.2316,29.4471
Gaia DR3 4924503334299333888,4.226864845306885,-52.65033534576694,34.01517036244036,0.5274181,363.46948,312.8934234841574,184.95341429033525,30.033684,6.6634336,6.9993773,6.1423736,,,,,,,,,,,,
Gaia DR3 3515021992624319872,185.19342087895708,-19.896334155597305,34.01567755855532,0.018926006,365.58084,-360.42245246040386,-61.19654702942402,0.98327744,8.693768,9.223668,8.009712,4704.8774,4704.053,4705.7734,4.5714,4.5707,4.5721,0.0805,0.0756,0.0862,29.3792,29.357,29.4369
Gaia DR3 654687847820642560,119.77347532185622,15.39120115360942,34.01722474122476,0.025542034,194.25543,-185.7063619241512,-56.99404074674392,1.1406182,11.360213,12.564076,10.2686205,,,,,,,,,,,,
Gaia DR3 6307374845312759552,227.54990698061226,-16.395153824967906,34.01749515269914,0.015016413,3680.1885,-998.0641037990117,-3542.267036821717,0.9323361,8.827628,9.242902,8.230743,5022.5103,5021.7217,5023.3237,4.651,4.6506,4.6516,-1.4848,-1.4983,-1.4739,29.3648,29.3519,29.3771
Gaia DR3 1614539302477251200,225.0374839646085,60.364023325056586,34.01909491833971,0.017877113,678.707,-620.1774637212973,275.72278067537866,1.343623,12.3678,13.85783,11.172265,3076.601,3070.906,3174.9832,4.1175,4.0981,4.4126,-0.7375,-0.7663,-0.3891,29.4941,29.389,29.927
Gaia DR3 6258901977555280000,229.04863360756735,-17.859242763352405,34.019955426932,0.027215984,213.94508,-213.66188529165373,11.0045506861829,1.5329595,12.267044,13.549881,11.146662,3259.7876,3257.2153,3290.5188,4.152,4.147,4.2234,-1.2298,-1.234,-1.1463,29.6097,29.4359,30.2013
Gaia DR3 4613612951211823616,49.3261690754573,-85.54212396120052,34.02120978857342,0.019133434,65.696495,-61.77217653453826,-22.365775217653162,1.0935794,14.07864,14.025927,14.208141,,,,,,,,,,,,
Gaia DR3 3496085516176070912,190.30112339139995,-27.536363461854627,34.0223168493545,0.031656817,143.79451,-108.77182742880835,-94.05078595629965,1.4071666,13.961359,15.697294,12.709751,,,,,,,,,,,,
Gaia DR3 5480556532316697216,105.58174887557112,-58.83494116227909,34.02265603917002,0.020165501,207.35355,-47.78955069102536,201.77127882897673,1.0782443,14.582559,14.569978,14.642993,,,,,,,,,,,,
Gaia DR3 3778683850172544000,155.15883506072953,-6.259910077754992,34.022747890817655,0.032059148,157.94815,120.04840193462779,-102.64502401033721,1.183926,13.969261,15.781117,12.695793,3086.6738,3086.3367,3087.3027,5.0005,5.0002,5.0009,-0.0017,-0.0045,-5.0E-4,29.1998,29.1768,29.2182
Gaia DR3 6603739438550692480,341.282358273555,-32.86434404800576,34.023099384317376,0.018961923,149.73016,148.4946602902472,19.195197370026683,1.2525628,13.256726,14.934587,12.012402,,,,,,,,,,,,
Gaia DR3 1081813343155426560,119.00460878543225,57.69800026354319,34.02415584354481,0.02856539,443.05164,-63.734082429923276,-438.4435326396916,1.0287445,15.021859,15.060868,14.9329815,,,,,,,,,,,,
Gaia DR3 2899947933845777920,96.79649729040557,-25.857460600679648,34.02566790005048,0.0215741,277.33817,-173.20856749933145,-216.59928045349696,0.9637453,5.9288,6.194065,5.497852,6057.2026,6056.0986,6058.177,4.0635,4.0614,4.0654,-0.3949,-0.407,-0.3855,29.3766,29.3584,29.3953
Gaia DR3 4267909143830405248,289.5292606537983,2.3008999892271698,34.026041630864725,1.6474979,17.600739,-17.41048321084296,2.580905618450352,4.161692,19.216688,19.735899,18.010464,,,,,,,,,,,,
Gaia DR3 6307365499463905536,227.5493943951268,-16.478656567541872,34.02659807017683,0.016919091,3678.839,-1000.8436329401763,-3540.080314753215,1.2100414,9.156363,9.623489,8.516408,4845.9536,4835.401,4850.42,4.7276,4.7028,4.7383,-0.6982,-0.7496,-0.676,29.319,29.2374,29.415
Gaia DR3 3415629951108585088,79.03933682099611,23.08776891847066,34.028455687899886,0.019292727,367.9101,283.08201051807487,-234.99451899650097,1.1110795,12.377665,13.679639,11.245709,3175.6663,3174.664,3178.5845,4.2234,4.2105,4.2306,-0.8935,-0.8966,-0.8846,29.499,29.4582,30.0781
Gaia DR3 1511727371779512704,214.0496617254159,51.376733005431596,34.029822609267875,0.02489245,172.87943,-145.73380777311306,92.99974796193554,0.9671229,8.051169,8.471448,7.4585567,5090.4634,5086.321,5107.5557,4.5105,4.5053,4.5286,-0.2627,-0.296,-0.1578,29.2472,28.9957,29.3447
Gaia DR3 5876375152111654784,225.69038524746813,-60.88751737408697,34.0302852609464,0.019076385,294.35278,-235.47178487861387,176.62560790575665,0.9866794,12.414803,13.777241,11.257877,3242.2686,3238.3694,3295.027,4.5451,4.5385,4.6288,-0.4271,-0.4372,-0.3137,29.4494,29.3258,30.3091
Gaia DR3 2732421914127191040,341.7347749238075,14.62092279898947,34.03068689703308,0.0394647,344.85754,340.42339905255466,55.12390890321851,1.1176399,14.688664,16.675083,13.375286,3014.4128,3013.0728,3020.0662,5.0684,5.0185,5.0723,-0.1631,-0.1834,-0.1012,29.4607,29.3371,32.2287
Gaia DR3 817747655601865088,140.4525584826893,43.507361010994465,34.03159029046434,0.13351654,323.068,-300.5047592242803,-118.61630144006344,6.4332337,13.093708,14.248376,11.277763,,,,,,,,,,,,
Gaia DR3 2650486341985030400,346.14702706715156,-1.5000660099489176,34.032122008090816,0.021770794,413.74,-52.484369683741484,-410.39757141559676,1.1380262,13.23548,14.807914,12.018986,3034.365,3033.7205,3034.9749,4.3532,4.3508,4.3557,-0.7225,-0.7253,-0.7197,29.405,29.3855,29.4268
Gaia DR3 6032569231269955456,250.20441070594146,-27.42324375455,34.035053745854796,0.029894285,193.02733,55.7751888599434,-184.79361590795463,1.1066079,14.701335,16.608374,13.403238,3044.0403,3043.412,3045.2053,5.0975,5.0922,5.0981,-0.2887,-0.2913,-0.2721,29.2618,29.2106,29.6637
Gaia DR3 4613612951211823104,49.311809229306355,-85.54048623838646,34.035060085143655,0.028635424,74.78829,-73.81756932291833,-12.0106420866503,1.0252429,14.754484,14.618199,14.991255,,,,,,,,,,,,
Gaia DR3 5196015013380778624,140.58211305751547,-80.17797771983466,34.03664225591046,0.58253556,59.381824,31.490918164744205,-50.3440484638171,1.1310616,20.283932,21.913414,18.695362,,,,,,,,,,,,
Gaia DR3 729891110264400512,162.4219244374252,25.64761622436668,34.03672488144468,0.061170004,182.86261,-139.85994730373352,-117.80462014072201,0.9988941,16.102953,18.62529,14.69272,,,,,,,,,,,,
Gaia DR3 4119029909292752512,267.61977057580503,-19.89956145737152,34.037592389267814,1.9377298,18.242105,-16.07412001879078,8.62537213726952,0.98374104,20.25645,21.119465,18.896852,,,,,,,,,,,,
Gaia DR3 1739921801713625600,318.37195756952786,7.451685602536772,34.038319081335814,0.0489868,339.138,318.07156032534124,117.6650586652726,1.0004424,16.044092,16.293522,15.624249,,,,,,,,,,,,
Gaia DR3 6652478525567840256,274.5228517552556,-54.92314722448953,34.03928566925441,0.024972351,296.17004,50.84048918658591,-291.77376698921,1.1057311,14.385717,16.220371,13.103762,3066.2297,3065.9402,3066.4739,5.0571,5.0562,5.0576,-0.1726,-0.1745,-0.1692,29.245,29.21,29.3028
Gaia DR3 4677663970295224576,70.2210136279481,-60.91329697751281,34.039904491167796,0.06643146,286.65225,-45.3757207116325,-283.03808439369305,4.165506,14.3832855,16.377506,13.0577755,,,,,,,,,,,,
Gaia DR3 4471658131695403264,273.3878648226289,5.535655567494091,34.042114652598336,0.021580607,238.14328,-70.88087393012687,-227.35022960758985,1.0403378,12.495308,13.992917,11.292811,3068.0955,3066.1926,3081.3086,4.1663,4.1613,4.1938,-0.7023,-0.7077,-0.6669,29.4299,29.3921,29.8325
Gaia DR3 3872383986278067968,161.07716630727984,12.419869576021911,34.043522048485144,0.02459106,274.6213,-274.62033122736176,-0.729716186943469,1.1144629,12.28752,13.781501,11.091667,3271.94,3271.2573,3274.299,4.7178,4.7099,4.7192,-0.0041,-0.0089,-1.0E-4,29.1989,29.1554,29.6425
Gaia DR3 3689321489301802496,194.82659325530256,-0.1780070766616781,34.04406786460306,0.16521019,465.03806,142.75165095905047,-442.586000382375,5.0529757,11.66547,13.161244,10.458316,,,,,,,,,,,,
Gaia DR3 3811594088617869056,167.4163506592084,2.4564178131775454,34.045019969316755,0.028833386,280.085,-277.4251259962729,38.50851421863495,1.0060669,7.4945292,7.8771105,6.9448504,5355.5444,5353.2046,5359.3384,4.4296,4.4282,4.4313,0.0945,0.0839,0.1197,29.1468,29.0909,29.2399
Gaia DR3 6412251624488840448,330.18731506526683,-57.19006304503559,34.04527197548114,0.032367814,220.98354,-212.82392094918373,-59.495364714887906,0.9850857,15.843441,16.02583,15.523541,,,,,,,,,,,,
Gaia DR3 3490527755479959936,177.58339167883256,-25.893723018809858,34.04983611431383,0.046802893,165.60352,-108.72800711885847,-124.91095028400744,0.96143377,16.290762,16.485447,15.96321,,,,,,,,,,,,
Gaia DR3 3556664208819888512,164.29013265704205,-16.25964639435318,34.05381360090768,0.03823003,471.12537,-448.5669138831273,-144.03764776677872,1.0967699,14.979528,17.04814,13.646418,2979.2766,2977.828,2989.9138,5.0994,5.0747,5.1031,-0.2182,-0.2393,-0.18,29.5202,29.3196,31.3378
Gaia DR3 4014114544086577792,182.12123265680762,30.666222287650452,34.05426424869062,0.022357099,146.58377,-143.57871359315837,-29.528873831378178,1.16438,14.176713,15.865754,12.935893,3145.2534,3142.2417,3150.9497,5.0663,5.0411,5.0699,-0.3083,-0.3199,-0.2272,29.2605,29.0953,31.418
Gaia DR3 3203300859784180352,63.442820527161366,-5.1521704143906595,34.05710361512921,0.12944129,203.29634,173.50123053899213,-105.95623983418123,0.94468033,17.280045,19.206757,15.461203,,,,,,,,,,,,
Gaia DR3 4048035989633093120,277.06286673402633,-29.832429864594527,34.058096625031226,1.3048123,30.304253,-28.346252820314973,10.716236059634674,1.5115404,19.473494,,,,,,,,,,,,,,
Gaia DR3 3515021992624334080,185.1916629378861,-19.895675989416084,34.05821665082646,0.027436353,357.6371,-351.91435338858514,-63.7225824661113,1.2256285,12.90692,14.364093,11.714227,3276.4192,3276.0505,3276.7249,4.932,4.9314,4.9324,-0.039,-0.0404,-0.0376,29.1615,29.1374,29.1867
Gaia DR3 3811594122977607680,167.41814447060472,2.458585331348813,34.05929896431863,0.025619153,286.87952,-284.779663565464,34.646889406852324,1.1283631,13.835228,15.503728,12.586121,3139.0332,3138.6333,3139.4175,5.0097,5.009,5.0103,-0.1028,-0.105,-0.1009,29.2134,29.1804,29.2428
Gaia DR3 6091343694050492032,215.53566619463294,-49.699149914204455,34.0623995843706,0.15375447,190.42368,-0.2979374137454158,-190.42344761254773,3.222363,15.580046,18.132425,14.129914,,,,,,,,,,,,
Gaia DR3 4345233226709464320,242.27617106624916,-9.372316892711474,34.06316067826096,0.037452362,690.678,-667.6144607574705,-176.9942770753946,1.1443043,15.02034,17.091722,13.690288,,,,,,,,,,,,
Gaia DR3 3799626935341796096,176.4253800850321,2.8209755114352486,34.06338540186498,0.02153422,220.18369,-188.8149070504868,-113.26865602202437,0.961172,7.859468,8.268638,7.2807407,5208.892,5205.1763,5211.172,4.4931,4.4911,4.4951,0.051,0.0406,0.0602,29.1813,29.1236,29.2224
Gaia DR3 1615668981955214336,227.27992983234844,59.07424551104582,34.06371012655737,0.0218012,110.618904,98.70196721436228,-49.94460292789882,1.291203,14.543631,16.430607,13.250552,3043.4873,3033.1392,3045.528,5.0252,4.9407,5.049,-0.3009,-0.4394,-0.2473,29.3763,29.2346,29.6886
Gaia DR3 2052372151294405120,293.10813693694314,39.2925776431106,34.06475374958648,0.02023546,431.2673,208.90792657113246,377.2916119352145,1.1184797,14.785095,16.715183,13.484941,3028.3225,3027.932,3028.8445,5.1045,5.1034,5.105,-0.2954,-0.2974,-0.291,29.2071,29.1787,29.2968
Gaia DR3 903616971110812544,127.89599775703914,34.96627368234726,34.06504737804655,0.8038554,70.52337,-31.481416465084735,63.1067841129493,26.4895,7.0775313,7.439757,6.5291944,,,,,,,,,,,,
Gaia DR3 1610729219809525888,218.56818077875246,57.06422127308439,34.06737138029981,0.018322213,319.37714,218.3411300621506,-233.0856253786666,1.05561,6.3404145,6.59725,5.9182568,6099.685,6098.359,6100.867,4.1978,4.1949,4.2007,-0.534,-0.5505,-0.5203,29.3302,29.3154,29.3453
Gaia DR3 1298201217231698048,246.51294420686114,21.219761384879504,34.06738833981702,0.9961684,154.51952,74.17380268890929,-135.55266881574804,1.1641567,20.75077,21.345276,19.266617,,,,,,,,,,,,
Gaia DR3 3131611155467283328,97.18257232718948,5.485348294295556,34.069434073969305,0.06500515,548.5871,354.99714551102386,-418.24018348356066,1.0972828,16.123787,18.782799,14.699362,,,,,,,,,,,,
Gaia DR3 1867689519637192704,318.0944215662851,35.92352504012912,34.07022440004473,0.047054704,201.98184,182.53162782165273,86.48046477386876,3.5946977,10.906892,11.979571,9.868302,,,,,,,,,,,,
Gaia DR3 2525983520771085056,14.127728176720694,-4.421435916516857,34.07092238891262,0.27375495,392.03217,371.5534366592268,-125.04905199496238,19.091478,13.608412,15.229075,12.252332,,,,,,,,,,,,
Gaia DR3 6528092355661630336,352.39499129930084,-47.03636089167958,34.071821607033776,0.014275683,243.05762,231.15139191109793,-75.1401517488716,1.1513774,9.669765,10.427346,8.827142,4147.7803,4147.259,4148.96,4.5759,4.5731,4.5766,-6.0E-4,-0.0044,-0.0,29.2749,29.2466,29.3994
Gaia DR3 1231492609822865152,210.49523172354156,15.494626755208127,34.073078682382956,0.03414597,105.23847,101.56423705158649,-27.565226648751718,1.1526328,10.644015,11.466783,9.378861,3592.364,3589.3696,3597.4954,4.3909,4.3717,4.4085,-0.6923,-0.716,-0.657,29.3373,29.2767,29.923
Gaia DR3 2134231062552666368,286.4066990039991,52.188164298832014,34.075478302975235,0.59397745,119.25262,108.93548576165416,-48.520587344573585,35.995,14.431943,16.18512,12.945721,,,,,,,,,,,,
Gaia DR3 4356712162461401728,245.10139965949443,-4.267396912735552,34.076179041070255,0.019057069,416.69363,-416.1808347504276,-20.6665717278198,1.1231034,10.012007,10.90371,9.08012,,,,,,,,,,,,
Gaia DR3 2831490694929214464,346.63421156748313,19.91087587516367,34.07722063693287,0.018970406,286.93484,286.8902678365608,5.056834699215168,0.89711213,6.314315,6.5823517,5.8821297,6052.802,6051.7017,6053.8916,4.2756,4.2748,4.2763,-0.3394,-0.3487,-0.33,29.3151,29.2988,29.3316
Gaia DR3 2174326712570073472,325.00802858171687,54.13975566022994,34.077262035478334,0.014167101,582.5411,473.4486996143279,339.41191111517577,1.1733286,12.10534,13.269586,10.896795,3265.7559,3262.629,3267.6711,4.4377,4.4255,4.4452,-0.5573,-0.5704,-0.5495,29.3519,29.3339,29.3954
Gaia DR3 4327633687681643904,250.50096217511648,-13.11013391212344,34.077515804809735,0.017499711,255.0604,-182.98738730776282,-177.68348141877493,1.0557731,12.547301,13.784162,11.444541,,,,,,,,,,,,
Gaia DR3 179371719912574208,65.06895677548282,38.4307857668946,34.077873083169806,0.20921834,138.98973,88.46541894858822,107.20080774324572,4.456239,15.492335,17.778002,14.117343,,,,,,,,,,,,
Gaia DR3 2387762436574094848,355.1967040495582,-22.42614031745477,34.07972708996656,0.023219286,426.84668,-375.7586001224815,-202.49338330909782,1.1349343,13.812354,15.443539,12.584241,3007.72,3001.6282,3017.779,4.5131,4.4969,4.538,-0.7171,-0.7402,-0.6732,29.4797,29.2613,30.3591
Gaia DR3 4537192426318445312,277.3874493643133,26.01163210158213,34.08129264734887,0.40089414,185.51881,182.4678278982532,-33.50702987748107,1.0889477,19.984724,21.55636,18.41922,,,,,,,,,,,,
Gaia DR3 4042992839167306624,271.44100029024867,-32.37983408936873,34.082474858406684,1.5096351,33.535477,-30.253873161645455,14.46828861473965,2.4264562,18.983812,19.36788,17.697826,,,,,,,,,,,,
Gaia DR3 6568464361047484288,331.6882770023755,-42.29002715313498,34.08268440334132,1.3073964,225.24718,128.66758662010653,-184.88088903324748,1.1096525,20.704765,21.506739,19.056973,,,,,,,,,,,,
Gaia DR3 5387501977042327808,163.85551769295628,-46.11858484135288,34.083102307997144,0.017551983,151.4854,-151.4316427628558,-4.035414707787676,1.173962,12.999628,14.620843,11.768146,3008.0947,3007.7563,3008.4846,4.2504,4.2484,4.2523,-0.6559,-0.6577,-0.654,29.4316,29.4094,29.4739
Gaia DR3 5922864393461160832,261.48608031497383,-54.868115715068335,34.085707420446155,0.022790775,29.93043,23.40773112711146,18.652312369397933,1.1044316,11.74697,13.021967,10.62287,,,,,,,,,,,,
Gaia DR3 4118066153122922112,264.13249822050886,-21.291573262562256,34.087715872053344,1.2787424,14.636305,-12.05898471111132,8.294715100440353,2.8882885,19.375265,19.293344,17.424707,,,,,,,,,,,,
Gaia DR3 4471562916556377856,273.3671551501182,5.448565372531389,34.0892491131373,0.018416317,238.0894,-69.75946647384963,-227.64046127757064,1.0533564,10.689879,11.749889,9.665087,3402.9763,3401.6016,3417.9788,3.9931,3.9879,4.0317,-0.9824,-0.9873,-0.9382,29.3433,29.2729,29.4485
Gaia DR3 914988876279362560,128.86454427746554,41.737441137165334,34.08977054326027,0.023985539,689.1664,-267.2722676476508,-635.2289544873286,0.92963,8.458475,8.946936,7.804702,4810.8374,4807.1626,4819.201,4.5173,4.5149,4.5208,-0.3774,-0.3999,-0.3515,29.2097,28.9774,29.2851
Gaia DR3 606351426876906880,139.36746266327307,13.808082418110871,34.09052840978345,0.017526075,57.561527,55.749770561611655,-14.32803001573875,1.183774,13.156893,14.769783,11.927344,,,,,,,,,,,,
Gaia DR3 4172521356104707328,269.6411083515819,-5.515047748345521,34.09173476608335,0.029294848,120.78777,115.58896960413541,-35.055339703780824,1.1386037,14.415069,16.157236,13.160565,3108.563,3107.9573,3109.4316,5.0912,5.0875,5.092,-0.3485,-0.3517,-0.3358,29.17,29.1205,29.4647
Gaia DR3 3488911718201071616,183.67404683556506,-24.775322795298006,34.09228664684941,0.021934398,295.28714,-293.54857732381885,-31.99581264687562,0.97198796,7.3082085,7.655784,6.78817,5550.472,5548.419,5552.761,4.4307,4.4296,4.4316,-0.4123,-0.4191,-0.4054,29.3089,29.2866,29.3369
Gaia DR3 933708164821511424,116.89382040857252,48.12431077835741,34.09646133868748,0.015931124,178.71321,-77.47062843257557,-161.04879431655954,1.2907853,13.158575,14.727191,11.942677,3026.8516,3026.1653,3027.714,4.3054,4.3027,4.3088,-0.7439,-0.7471,-0.7399,29.309,29.2935,29.3269
Gaia DR3 2637726956221339136,349.337324425757,-2.609430967157731,34.0996197947054,0.05163648,212.89537,196.84269593747428,-81.10111352879233,0.9451074,15.9784355,18.519983,14.568032,,,,,,,,,,,,
Gaia DR3 4869267993287774080,65.2530136669919,-35.8504824380712,34.10217915049421,0.01841602,237.0941,237.08931691436828,1.5051934937762605,1.2082078,14.160842,16.04295,12.867513,,,,,,,,,,,,
Gaia DR3 2241125999619972480,297.7987063210941,62.28769524525339,34.1025987506309,0.011414292,290.2632,-159.97927655904812,242.19695621854322,1.115746,10.745956,11.84751,9.700154,,,,,,,,,,,,
Gaia DR3 5849333522551018240,214.85666864907014,-67.0371146493647,34.104771226790916,3.6819851,20.302982,-19.979254142877743,3.6111624579879718,1.1319429,20.940166,,,,,,,,,,,,,,
Gaia DR3 4869267924568297856,65.25354304047943,-35.85573246912725,34.10604847270514,0.012589364,244.72852,244.726757770202,0.9286417529313609,1.1740979,10.004919,10.888752,9.083147,,,,,,,,,,,,
Gaia DR3 6349409999476807552,310.22485094589035,-80.68608168251373,34.10814328167193,0.018817157,81.46279,-26.85184190687134,-76.91011010437947,1.0436999,14.619127,16.497478,13.329806,3057.521,3057.1667,3057.9204,5.0928,5.0903,5.0933,-0.2915,-0.2936,-0.2895,29.1923,29.1641,29.2718
Gaia DR3 4444590625015876864,255.69307888203147,10.379174940448419,34.10814927862353,0.10031094,244.51274,59.953181545789086,237.0487177503598,0.9962908,17.655075,18.097668,17.048512,,,,,,,,,,,,
Gaia DR3 1795636220557099264,329.79630296388984,24.73855064335435,34.10917445403478,0.01936139,476.75827,476.75792351776346,-0.5844422974856618,1.26063,12.043815,13.37329,10.900419,3207.1445,3182.0098,3307.514,4.2771,4.1899,4.5401,-0.6488,-0.7525,-0.3612,29.3292,29.1157,29.5865
Gaia DR3 1835611233548387328,303.0963500504915,26.197369698707767,34.110162093902034,2.101806,6.943557,6.498183970413674,-2.446749411646882,2.0458004,20.457933,21.094324,19.263748,,,,,,,,,,,,
Gaia DR3 4836854424860501888,56.02066009078986,-42.182132667562755,34.111641154750544,0.014633521,496.94125,-186.51602820022867,-460.6108721255257,1.2975392,12.736018,14.064498,11.5976925,3352.5066,3306.7441,3361.2712,4.8287,4.5366,4.8869,-0.4549,-0.8828,-0.3586,29.2898,29.0954,29.8559
Gaia DR3 1615668981955214464,227.28462074565704,59.073558960697014,34.11432141565522,0.016502097,113.65672,97.74923619638756,-57.99083407356664,1.3351115,11.88353,13.188327,10.748943,3174.408,3164.4763,3284.6638,4.0871,4.0474,4.4282,-0.852,-0.8908,-0.4653,29.1849,28.7768,29.3557
Gaia DR3 2066555026648381824,310.72063108031267,42.721646830892226,34.11568738523328,0.012946484,299.12344,-153.11902280891394,256.96187246108815,1.1106795,13.68734,15.082676,12.531743,,,,,,,,,,,,
Gaia DR3 267346943787845632,77.46892604127855,55.188489636600636,34.11836119761975,0.021837154,129.11992,20.05119372605013,-127.55353785438112,1.6404729,12.155887,13.407425,11.042958,,,,,,,,,,,,
Gaia DR3 1525367603795097600,200.54111961437542,41.74401646247599,34.11863039171399,0.091873065,302.2649,128.9903437006605,-273.3597518043401,6.4340553,12.290442,13.709181,11.111142,,,,,,,,,,,,
